,Unnamed: 0,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,location_err,AF_time,Hamming_dis_arr,per_%,title,mean,variance,in AF?,multiplier,AF_time_real,AF_beat,10_before_fib,3_before_fib,Fib_beat,5_after_fib,Periodicity,amp,off,Ham_dis_80
10,10,100,100,10000,0.25,25,0.55,10,0,"[4, 0.2, 0.8]",False,full,False,101559912,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,101559912",0.8002600000000001,0.0344288212888889,False,1,False,False,False,False,False,False,4.0,0.2,0.8,12.491022235946916
11,11,100,100,10000,0.25,25,0.55,10,0,"[4, 0.2, 0.8]",False,full,False,1941933090,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1941933090",0.7971833333333334,0.03563884416666667,False,1,False,False,False,False,False,False,4.0,0.2,0.8,13.059082147763759
12,12,100,100,10000,0.25,25,0.55,10,0,"[5, 0.2, 0.8]",False,full,False,3620302760,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3620302760",0.7995599999999999,0.033731806400000015,False,1,False,False,False,False,False,False,5.0,0.2,0.8,9.208992069118292
13,13,100,100,10000,0.25,25,0.55,10,0,"[5, 0.2, 0.8]",False,full,False,357521173,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,357521173",0.8004166666666667,0.03515682638888889,False,1,False,False,False,False,False,False,5.0,0.2,0.8,10.367091459041685
14,14,100,100,10000,0.25,25,0.55,10,0,"[5, 0.2, 0.8]",False,full,False,924058255,7076,7076,7076,True,"(1993, 2193)","[[9.278441339158778, 9.023369417915568, 9.30251805186441, 8.372955450659191, 8.21186839937755, 8.094272134003793, 8.754453120452599, 8.80093150461002, 8.115466434811093, 7.814347342564439, 8.85473037421242, 11.15698260595423, 10.600171525198842, 9.67990606335355, 10.906674816622871, 10.965721992806921]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,924058255",0.7987733333333333,0.03549782862222222,True,1,2093,10.0,8.602123051784535,8.261514717195984,8.85473037421242,10.661891400787283,5.0,0.2,0.8,10.54730570704929
15,15,100,100,10000,0.25,25,0.55,10,0,"[6, 0.2, 0.8]",False,full,False,1440164609,2464,2464,2464,True,"(179, 379)","[[10.596120883501555, 12.414149633024048, 10.056092680559383, 10.228237767381387, 10.05335230025877, 9.788318048202457, 10.011406538022777, 9.623531552946755, 10.285912696499032, 10.385504111605462, 9.608235104231257, 9.912822249179102, 9.839183086492689, 9.93716212060747, 11.498936623803996, 12.037819192407355]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1440164609",0.79837,0.034751676433333344,True,1,279,1.0,10.277351028748443,10.093217304111917,9.608235104231257,10.64518465449812,6.0,0.2,0.8,9.436717142883039
16,16,100,100,10000,0.25,25,0.55,10,0,"[6, 0.2, 0.8]",False,full,False,434763614,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,434763614",0.7982899999999999,0.03448985367777778,False,1,False,False,False,False,False,False,6.0,0.2,0.8,9.671736611778456
17,17,100,100,10000,0.25,25,0.55,10,0,"[6, 0.2, 0.8]",False,full,False,3884761365,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3884761365",0.7976433333333335,0.03580166834444444,False,1,False,False,False,False,False,False,6.0,0.2,0.8,9.586629756429353
18,18,100,100,10000,0.25,25,0.55,10,0,"[7, 0.2, 0.8]",False,full,False,3603976521,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3603976521",0.7982899999999999,0.034377631455555564,False,1,False,False,False,False,False,False,7.0,0.2,0.8,11.709980613200287
19,19,100,100,10000,0.25,25,0.55,10,0,"[7, 0.2, 0.8]",False,full,False,3452933874,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3452933874",0.7991766666666666,0.035252099900000014,False,1,False,False,False,False,False,False,7.0,0.2,0.8,9.926773563858815
20,20,100,100,10000,0.25,25,0.55,10,0,"[7, 0.2, 0.8]",False,full,False,1262834713,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1262834713",0.8013833333333333,0.03494353083333333,False,1,False,False,False,False,False,False,7.0,0.2,0.8,11.497937568484726
21,21,100,100,10000,0.25,25,0.55,10,0,"[8, 0.2, 0.8]",False,full,False,674107496,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,674107496",0.8004899999999999,0.03493787101111112,False,1,False,False,False,False,False,False,8.0,0.2,0.8,12.009906360533984
22,22,100,100,10000,0.25,25,0.55,10,0,"[8, 0.2, 0.8]",False,full,False,323045156,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,323045156",0.8024100000000001,0.03544741412222222,False,1,False,False,False,False,False,False,8.0,0.2,0.8,17.16826353758412
23,23,100,100,10000,0.25,25,0.55,10,0,"[8, 0.2, 0.8]",False,full,False,802572788,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,802572788",0.7984399999999999,0.035443566399999994,False,1,False,False,False,False,False,False,8.0,0.2,0.8,9.560859124445075
24,24,100,100,10000,0.25,25,0.55,10,0,"[9, 0.2, 0.8]",False,full,False,1930380617,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1930380617",0.7945733333333334,0.034611662400000014,False,1,False,False,False,False,False,False,9.0,0.2,0.8,9.561935356061007
25,25,100,100,10000,0.25,25,0.55,10,0,"[9, 0.2, 0.8]",False,full,False,883123114,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,883123114",0.80169,0.0342981439,False,1,False,False,False,False,False,False,9.0,0.2,0.8,8.553090154668217
26,26,100,100,10000,0.25,25,0.55,10,0,"[9, 0.2, 0.8]",False,full,False,3681565103,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3681565103",0.8024666666666667,0.03414813777777779,False,1,False,False,False,False,False,False,9.0,0.2,0.8,9.905844152967852
27,27,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.8]",False,full,False,2075935024,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2075935024",0.7983,0.03479777666666668,False,1,False,False,False,False,False,False,10.0,0.2,0.8,10.433846909071258
28,28,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.8]",False,full,False,531744478,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,531744478",0.80204,0.034534505066666665,False,1,False,False,False,False,False,False,10.0,0.2,0.8,10.012585016335057
29,29,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.8]",False,full,False,1290077041,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1290077041",0.7994566666666667,0.035895815899999996,False,1,False,False,False,False,False,False,10.0,0.2,0.8,10.672985381517222
30,30,100,100,10000,0.25,25,0.55,10,0,"[11, 0.2, 0.8]",False,full,False,4196660162,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,4196660162",0.7996966666666666,0.034956241322222234,False,1,False,False,False,False,False,False,11.0,0.2,0.8,9.562646039695942
31,31,100,100,10000,0.25,25,0.55,10,0,"[11, 0.2, 0.8]",False,full,False,2757683428,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2757683428",0.80064,0.034180479288888885,False,1,False,False,False,False,False,False,11.0,0.2,0.8,10.531579382530662
32,32,100,100,10000,0.25,25,0.55,10,0,"[11, 0.2, 0.8]",False,full,False,4159469139,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,4159469139",0.8023733333333334,0.03509592284444444,False,1,False,False,False,False,False,False,11.0,0.2,0.8,10.240381579666906
33,33,100,100,10000,0.25,25,0.55,10,0,"[12, 0.2, 0.8]",False,full,False,544978045,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,544978045",0.79865,0.03470384416666668,False,1,False,False,False,False,False,False,12.0,0.2,0.8,8.29156949945267
34,34,100,100,10000,0.25,25,0.55,10,0,"[12, 0.2, 0.8]",False,full,False,2266153087,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2266153087",0.8007866666666668,0.035650047822222225,False,1,False,False,False,False,False,False,12.0,0.2,0.8,8.46760871462215
35,35,100,100,10000,0.25,25,0.55,10,0,"[12, 0.2, 0.8]",False,full,False,2335131047,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2335131047",0.80138,0.034636317822222235,False,1,False,False,False,False,False,False,12.0,0.2,0.8,9.069081629515921
36,36,100,100,10000,0.25,25,0.55,10,0,"[13, 0.2, 0.8]",False,full,False,549160367,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,549160367",0.8024066666666667,0.03332243017777778,False,1,False,False,False,False,False,False,13.0,0.2,0.8,9.405194477862565
37,37,100,100,10000,0.25,25,0.55,10,0,"[13, 0.2, 0.8]",False,full,False,2203614634,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2203614634",0.79875,0.03516254861111112,False,1,False,False,False,False,False,False,13.0,0.2,0.8,9.294790011169265
38,38,100,100,10000,0.25,25,0.55,10,0,"[13, 0.2, 0.8]",False,full,False,3420384908,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3420384908",0.7992366666666667,0.034770417322222226,False,1,False,False,False,False,False,False,13.0,0.2,0.8,9.595849225854034
39,39,100,100,10000,0.25,25,0.55,10,0,"[14, 0.2, 0.8]",False,full,False,1262129771,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1262129771",0.80074,0.034235452400000005,False,1,False,False,False,False,False,False,14.0,0.2,0.8,10.126359633523025
40,40,100,100,10000,0.25,25,0.55,10,0,"[14, 0.2, 0.8]",False,full,False,1150188509,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1150188509",0.7974166666666666,0.03483410416666668,False,1,False,False,False,False,False,False,14.0,0.2,0.8,10.688175826111069
41,41,100,100,10000,0.25,25,0.55,10,0,"[14, 0.2, 0.8]",False,full,False,2642176149,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2642176149",0.7971699999999999,0.03462232443333334,False,1,False,False,False,False,False,False,14.0,0.2,0.8,9.973057587331898
42,42,100,100,10000,0.25,25,0.55,10,0,"[15, 0.2, 0.8]",False,full,False,1519731797,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1519731797",0.80043,0.03436437065555556,False,1,False,False,False,False,False,False,15.0,0.2,0.8,9.37276568222708
43,43,100,100,10000,0.25,25,0.55,10,0,"[15, 0.2, 0.8]",False,full,False,1552735897,9076,9076,9076,True,"(8794, 8994)","[[8.922907573761622, 9.36383034240362, 10.520812706250407, 10.349333101807764, 9.39657910756522, 9.535071180519965, 9.974429673511562, 9.92823712816723, 10.32516549761753, 9.8159932459357, 9.647648815103837, 10.379116717225376, 11.079134543014732, 11.512741197323217, 10.43100581693545, 10.053924375528057]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1552735897",0.7966933333333334,0.035014177066666666,True,1,8894,44.0,9.798182579331314,9.929602519552356,9.647648815103837,10.691184530005367,15.0,0.2,0.8,9.568305805862193
44,44,100,100,10000,0.25,25,0.55,10,0,"[15, 0.2, 0.8]",False,full,False,1121179338,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1121179338",0.7995399999999999,0.03370045506666667,False,1,False,False,False,False,False,False,15.0,0.2,0.8,8.655222058258026
45,45,100,100,10000,0.25,25,0.55,10,0,"[16, 0.2, 0.8]",False,full,False,1679306095,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1679306095",0.8005800000000001,0.03424677471111112,False,1,False,False,False,False,False,False,16.0,0.2,0.8,8.59759842918248
46,46,100,100,10000,0.25,25,0.55,10,0,"[16, 0.2, 0.8]",False,full,False,2300237575,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2300237575",0.7978066666666667,0.034942967066666684,False,1,False,False,False,False,False,False,16.0,0.2,0.8,8.561097983325801
47,47,100,100,10000,0.25,25,0.55,10,0,"[16, 0.2, 0.8]",False,full,False,892790262,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,892790262",0.8046399999999999,0.03333069262222222,False,1,False,False,False,False,False,False,16.0,0.2,0.8,8.752679889577875
48,48,100,100,10000,0.25,25,0.55,10,0,"[17, 0.2, 0.8]",False,full,False,3761228614,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3761228614",0.7980800000000001,0.03364542471111112,False,1,False,False,False,False,False,False,17.0,0.2,0.8,9.213149235393892
49,49,100,100,10000,0.25,25,0.55,10,0,"[17, 0.2, 0.8]",False,full,False,3893357003,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3893357003",0.8005133333333333,0.03380795871111112,False,1,False,False,False,False,False,False,17.0,0.2,0.8,9.285183994976379
50,50,100,100,10000,0.25,25,0.55,10,0,"[17, 0.2, 0.8]",False,full,False,785184460,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,785184460",0.8022699999999999,0.034056735988888885,False,1,False,False,False,False,False,False,17.0,0.2,0.8,9.229802003162286
51,51,100,100,10000,0.25,25,0.55,10,0,"[18, 0.2, 0.8]",False,full,False,2178325423,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2178325423",0.8038266666666667,0.03298780106666667,False,1,False,False,False,False,False,False,18.0,0.2,0.8,9.591701062808955
52,52,100,100,10000,0.25,25,0.55,10,0,"[18, 0.2, 0.8]",False,full,False,2294382900,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2294382900",0.7968066666666667,0.033827135955555566,False,1,False,False,False,False,False,False,18.0,0.2,0.8,10.306780558954106
53,53,100,100,10000,0.25,25,0.55,10,0,"[18, 0.2, 0.8]",False,full,False,549281203,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,549281203",0.79991,0.0337469919,False,1,False,False,False,False,False,False,18.0,0.2,0.8,9.889121978477828
54,54,100,100,10000,0.25,25,0.55,10,0,"[19, 0.2, 0.8]",False,full,False,2061626049,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2061626049",0.7980133333333334,0.03303627537777778,False,1,False,False,False,False,False,False,19.0,0.2,0.8,18.737780566285256
55,55,100,100,10000,0.25,25,0.55,10,0,"[19, 0.2, 0.8]",False,full,False,1860084256,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1860084256",0.8021900000000002,0.03251531501111112,False,1,False,False,False,False,False,False,19.0,0.2,0.8,9.34809301037694
56,56,100,100,10000,0.25,25,0.55,10,0,"[19, 0.2, 0.8]",False,full,False,543474889,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,543474889",0.8015333333333334,0.03304876,False,1,False,False,False,False,False,False,19.0,0.2,0.8,10.457921508349752
57,57,100,100,10000,0.25,25,0.55,10,0,"[20, 0.2, 0.8]",False,full,False,3377269751,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3377269751",0.8022333333333334,0.03211679,False,1,False,False,False,False,False,False,20.0,0.2,0.8,8.391252731148414
58,58,100,100,10000,0.25,25,0.55,10,0,"[20, 0.2, 0.8]",False,full,False,4209994073,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,4209994073",0.8010033333333334,0.0332857711,False,1,False,False,False,False,False,False,20.0,0.2,0.8,8.69174478639241
59,59,100,100,10000,0.25,25,0.55,10,0,"[20, 0.2, 0.8]",False,full,False,2094524136,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2094524136",0.7966333333333333,0.03345222111111111,False,1,False,False,False,False,False,False,20.0,0.2,0.8,8.719556155064101
60,60,100,100,10000,0.25,25,0.55,10,0,"[1, 0.30000000000000004, 0.8]",False,full,False,1748237867,5972,5972,5972,True,"(4991, 5191)","[[17.628679724732915, 18.30975215041219, 19.297380363378053, 20.447718586734776, 20.03746490951388, 19.27433526739638, 19.566412859671594, 19.672943129029388, 19.385503676948627, 20.92073912607763, 23.145715325542096, 22.92862566749259, 24.540299830879686, 22.831643624962354, 21.155308053146598, 20.106208379120503]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1748237867",0.7956566666666667,0.043403691011111134,True,1,5091,25.0,19.789695010857955,21.150652709522785,23.145715325542096,22.312417111120347,1.0,0.30000000000000004,0.8,23.44553116197543
61,61,100,100,10000,0.25,25,0.55,10,0,"[1, 0.30000000000000004, 0.8]",False,full,False,2137424562,7085,7085,7085,True,"(7610, 7810)","[[25.01365218633466, 29.353676053815484, 27.17448032534166, 25.32079890411946, 28.89199390537034, 27.943703668494692, 27.110063732045255, 29.000431031279515, 29.633173977824246, 29.41678470231276, 27.830849426046647, 24.462417781587536, 26.31961668076156, 26.618179361621873, 26.07675514880847, 26.94632434311581]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,2137424562",0.7941133333333333,0.04305623604444445,True,1,7710,38.0,27.880873446634975,28.960269368727882,27.830849426046647,26.08465866317905,1.0,0.30000000000000004,0.8,26.30687963653293
62,62,100,100,10000,0.25,25,0.55,10,0,"[1, 0.30000000000000004, 0.8]",False,full,False,527366518,7878,7878,7977,True,"(2602, 2802)","[[21.719666259844427, 21.796133339916704, 23.75512328641847, 22.19004857619635, 24.087746100354053, 24.79895061907316, 28.171206005886344, 24.27909972680832, 24.18102303460298, 29.163674088901015, 33.85985674792347, 34.082147577656464, 32.84717311442791, 30.56122110279819, 27.34495687812776, 27.322431149193864]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,527366518",0.79443,0.04299441954444444,True,1,2702,13.0,25.27295707144776,29.068184623809156,33.85985674792347,30.431585964440835,1.0,0.30000000000000004,0.8,21.814508432384265
63,63,100,100,10000,0.25,25,0.55,10,0,"[2, 0.30000000000000004, 0.8]",False,full,False,4065967010,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,4065967010",0.7937299999999999,0.04318324265555557,False,1,False,False,False,False,False,False,2.0,0.30000000000000004,0.8,19.34234517016493
64,64,100,100,10000,0.25,25,0.55,10,0,"[2, 0.30000000000000004, 0.8]",False,full,False,1192099128,9037,9037,236,False,"(753, 953)","[[8.261173521468196, 10.003089410417612, 11.084962990212553, 9.486683250267665, 9.736655952420342, 10.940749517286282, 11.496764555217057, 11.865315599920397, 13.550671188364525, 13.653700209531653, 14.182802922348502, 17.538546398037028, 15.201932950519772, 16.335376095919003, 17.96041398710607, 16.55971430704752]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1192099128",0.79306,0.044525836400000005,True,1,853,4.0,11.29659719249589,13.795724773414895,14.182802922348502,16.71919674772588,2.0,0.30000000000000004,0.8,20.64674127828336
65,65,100,100,10000,0.25,25,0.55,10,0,"[2, 0.30000000000000004, 0.8]",False,full,False,4097402904,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,4097402904",0.7979433333333332,0.04354632567777778,False,1,False,False,False,False,False,False,2.0,0.30000000000000004,0.8,50.75180441424137
66,66,100,100,10000,0.25,25,0.55,10,0,"[3, 0.30000000000000004, 0.8]",False,full,False,1069607929,2417,2417,2417,True,"(530, 730)","[[5.115336417740935, 6.389675812531283, 6.079263673218216, 5.968212899804372, 6.062815514161954, 6.18444110877911, 6.05118565457109, 6.885847341977694, 7.398052635369589, 6.342339846245606, 7.002469169377693, 6.8772598683416994, 7.37860557454585, 7.175558261462056, 7.057739603562059, 6.878025073788453]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1069607929",0.7910366666666667,0.044259547544444465,True,1,630,3.0,6.316330915797959,6.9142872169976295,7.002469169377693,7.073437676340023,3.0,0.30000000000000004,0.8,18.35136070058689
67,67,100,100,10000,0.25,25,0.55,10,0,"[3, 0.30000000000000004, 0.8]",False,full,False,3958698694,9754,9754,9754,True,"(172, 372)","[[13.737444860830118, 13.220829118502557, 13.95851733478764, 13.263792500237694, 12.91467726615299, 14.07068621376782, 12.996524095088535, 13.807685320611977, 13.827950292878754, 14.216309235376885, 15.120350525037441, 16.119001899069996, 16.944292329666396, 15.967296122216355, 19.21208982917776, 16.79250940428569]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3958698694",0.7944933333333334,0.0444534544,True,1,272,1.0,13.739524251206586,14.388203351097692,15.120350525037441,17.00703791688324,3.0,0.30000000000000004,0.8,16.890185034968205
68,68,100,100,10000,0.25,25,0.55,10,0,"[3, 0.30000000000000004, 0.8]",False,full,False,1334687160,9423,9423,9423,True,"(4938, 5138)","[[5.542852540498826, 7.313601304757036, 7.262730392025629, 6.208864630510155, 7.03896717022671, 8.200421548935573, 8.665346807492336, 9.681091333716704, 11.756794725698931, 11.348379368249647, 13.320539839255591, 12.937349032935611, 13.288940147075618, 13.393943678869466, 13.475770313498545, 12.84582593305853]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1334687160",0.7926799999999999,0.0454793064888889,True,1,5038,25.0,8.75814451466974,12.141904644401388,13.320539839255591,13.188365821087555,3.0,0.30000000000000004,0.8,16.157085793176197
69,69,100,100,10000,0.25,25,0.55,10,0,"[4, 0.30000000000000004, 0.8]",False,full,False,1055087089,6716,6716,6716,True,"(1130, 1330)","[[4.4504439793017525, 4.805150745211905, 4.784102888676016, 5.58992421659299, 5.676187199484836, 6.326726841540776, 6.386617953885209, 5.906244232186182, 6.112580172368814, 8.028474036131474, 9.40050877439042, 9.205814673863678, 10.106782812721834, 9.243352229551812, 8.279763715196658, 10.341978618191511]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,1055087089",0.7973633333333333,0.04369049243333334,True,1,1230,6.0,6.13336009452458,7.84718766096357,9.40050877439042,9.435538409905098,4.0,0.30000000000000004,0.8,17.255590401101706
70,70,100,100,10000,0.25,25,0.55,10,0,"[4, 0.30000000000000004, 0.8]",False,full,False,905751145,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,905751145",0.7931833333333334,0.04458831083333333,False,1,False,False,False,False,False,False,4.0,0.30000000000000004,0.8,25.892925791583092
71,71,100,100,10000,0.25,25,0.55,10,0,"[4, 0.30000000000000004, 0.8]",False,full,False,1938567512,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1938567512",0.7961733333333334,0.043387578844444434,False,1,False,False,False,False,False,False,4.0,0.30000000000000004,0.8,15.114732560547791
72,72,100,100,10000,0.25,25,0.55,10,0,"[5, 0.30000000000000004, 0.8]",False,full,False,2349777572,4093,4093,4093,True,"(6211, 6411)","[[12.44103111961179, 12.917909886407061, 12.734734759222711, 13.05543735171076, 13.3059197352156, 12.80777351845355, 12.375697747474366, 12.961079558946212, 13.813746328526017, 13.450826412633377, 12.887185319321881, 13.257184511670289, 13.996172946304185, 12.756288314641726, 13.162334854558647, 14.356667053633615]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,2349777572",0.7961266666666666,0.044045441733333336,True,1,6311,31.0,12.97739470341121,13.38391935349376,12.887185319321881,13.505729536161692,5.0,0.30000000000000004,0.8,12.28679147914029
73,73,100,100,10000,0.25,25,0.55,10,0,"[5, 0.30000000000000004, 0.8]",False,full,False,2084677684,9451,9352,9352,True,"(969, 1169)","[[16.522423435757727, 12.208417364484822, 12.03088808198452, 11.409973707244026, 10.186525714022864, 10.638143780415053, 10.311117734570304, 10.448912636293734, 10.186889970581172, 10.372867758829699, 10.73270754450875, 11.213204495423232, 11.205865810879075, 13.390895860771339, 13.438411702686784, 11.492270844207706]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,2084677684",0.7909033333333334,0.04367313954444445,True,1,1069,5.0,11.368078884426607,10.430821757973206,10.73270754450875,12.148129742793628,5.0,0.30000000000000004,0.8,11.092516980696917
74,74,100,100,10000,0.25,25,0.55,10,0,"[5, 0.30000000000000004, 0.8]",False,full,False,3531059694,1513,1513,1513,True,"(3727, 3927)","[[4.071501892370243, 4.170428409441837, 4.286296819578866, 4.46785571542743, 4.0839903614880475, 4.404345106137063, 5.119168130950689, 5.71829736295541, 5.96843549200477, 8.184625540493299, 7.4464379539647805, 6.2667497076821395, 8.061482493933731, 7.153953735806101, 9.041391112365025, 8.941087068957753]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,3531059694",0.7911233333333334,0.04378798256666667,True,1,3827,19.0,5.265580253164767,7.199832995487616,7.4464379539647805,7.89293282374895,5.0,0.30000000000000004,0.8,69.18879866183927
75,75,100,100,10000,0.25,25,0.55,10,0,"[6, 0.30000000000000004, 0.8]",False,full,False,3000201668,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3000201668",0.7912366666666667,0.044641537322222216,False,1,False,False,False,False,False,False,6.0,0.30000000000000004,0.8,9.933934611205794
76,76,100,100,10000,0.25,25,0.55,10,0,"[6, 0.30000000000000004, 0.8]",False,full,False,4216201099,4512,4512,4512,True,"(7125, 7325)","[[3.8384948291213687, 3.9019922447720052, 4.020455509018848, 3.9621868622242933, 4.4188591049583925, 4.609477476753266, 4.722049640673927, 4.976935438966067, 5.092173657500256, 5.451317957143898, 5.807196346927208, 6.440454336053825, 6.866325696573719, 8.766193806102729, 11.110986589340557, 13.15529762757586]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,4216201099",0.7982866666666667,0.04320662004444445,True,1,7225,36.0,4.618285369823593,5.450229320523786,5.807196346927208,9.267851611129338,6.0,0.30000000000000004,0.8,11.132464595628132
77,77,100,100,10000,0.25,25,0.55,10,0,"[6, 0.30000000000000004, 0.8]",False,full,False,11478609,6076,6076,6076,True,"(6194, 6394)","[[11.817595168034638, 11.834407103415096, 10.92365853500894, 12.634472761488082, 12.324771803161305, 14.79914062054943, 11.818353074255107, 11.131182587957655, 11.1044989005958, 10.184547118060772, 11.013150034581864, 11.105993206660221, 10.115245020175331, 9.16231695304479, 10.095378480605204, 10.868157517541185]]",1.0,"100,100,10000,0.25,25,Normal Modes,10,11478609",0.7953133333333333,0.043343590711111116,True,1,6294,31.0,11.78052524610079,10.767398684412811,11.013150034581864,10.269418235605347,6.0,0.30000000000000004,0.8,10.990690070179841
78,78,100,100,10000,0.25,25,0.55,10,0,"[7, 0.30000000000000004, 0.8]",False,full,False,1877357407,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1877357407",0.797,0.04363855555555556,False,1,False,False,False,False,False,False,7.0,0.30000000000000004,0.8,11.462432196013255
79,79,100,100,10000,0.25,25,0.55,10,0,"[7, 0.30000000000000004, 0.8]",False,full,False,185080342,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,185080342",0.7933399999999999,0.043003199955555564,False,1,False,False,False,False,False,False,7.0,0.30000000000000004,0.8,11.733011356672892
80,80,100,100,10000,0.25,25,0.55,10,0,"[7, 0.30000000000000004, 0.8]",False,full,False,2359251027,False,False,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2359251027",0.7961233333333334,0.04290263812222223,False,1,False,False,False,False,False,False,7.0,0.30000000000000004,0.8,13.401384731136439
