,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,location_err,AF_time,Hamming_dis_arr,Ham_dis_AF,Ham_dis_meanx,per_%,title,mean,variance,in AF?,multiplier
69,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.0]",True,False,False,816006294,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,816006294",0.0209,0.00420319,False,1
70,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.0]",True,False,False,434043557,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,434043557",0.020323333333333332,0.003859073233333333,False,1
71,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.0]",True,False,False,508270344,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,508270344",0.02079,0.004137442566666666,False,1
72,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.0]",True,False,False,3145512614,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3145512614",0.01942,0.0038968635999999997,False,1
73,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.0]",True,False,False,1145870866,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1145870866",0.020483333333333333,0.0040176552777777775,False,1
74,100,100,10000,0.25,25,0.55,10,0,"[2, 0.1, 0.0]",True,False,False,4214143734,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4214143734",0.020126666666666664,0.003960250622222223,False,1
75,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,2369546907,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2369546907",0.029599999999999994,0.006482951111111109,False,1
76,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,2422253031,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2422253031",0.031753333333333335,0.006746170266666665,False,1
77,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,788191756,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,788191756",0.029943333333333332,0.006440619011111112,False,1
78,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,265396023,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,265396023",0.029183333333333332,0.006057777499999998,False,1
79,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,2942148002,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2942148002",0.029083333333333333,0.006321381944444444,False,1
80,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,698424972,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,698424972",0.028523333333333328,0.0060618639000000005,False,1
81,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,3591791103,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3591791103",0.030183333333333333,0.006454188611111111,False,1
82,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,337734662,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,337734662",0.030116666666666663,0.006413541944444445,False,1
83,100,100,10000,0.25,25,0.55,10,0,"[2, 0.15000000000000002, 0.0]",True,False,False,1120629275,False,False,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1120629275",0.028409999999999998,0.006227649677777777,False,1
