,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
922,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,986463681,6261,775,775,"(186, 386)",1.0,"100,100,10000,0.25,25,Normal Modes,10,986463681",0.6026133333333333,0.049154948266666665,True,3.0
923,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,2188308980,5159,5159,5560,"(180, 380)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2188308980",0.5958366666666667,0.05017966665555555,True,4.0
924,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,141234822,6751,6751,6751,"(1, 175)",1.0,"100,100,10000,0.25,25,Normal Modes,10,141234822",0.6022833333333334,0.04970223083333333,True,5.0
925,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,3954522220,9063,9444,9444,"(4, 204)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3954522220",0.5949166666666666,0.04976182638888889,True,6.0
926,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,4131333047,7573,6184,9392,"(13, 213)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4131333047",0.6015433333333332,0.04834061812222223,True,7.0
927,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,4248642841,5766,5766,5766,"(1, 193)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4248642841",0.6094466666666667,0.04827831604444445,True,8.0
928,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,4030679474,6465,6465,6465,"(1, 196)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4030679474",0.5951666666666667,0.04862886111111111,True,9.0
929,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1307264284,6656,5570,5570,"(1, 184)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1307264284",0.59819,0.04940172389999999,True,10.0
930,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1280751672,5968,5968,5968,"(1, 195)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1280751672",0.5991433333333334,0.048653155011111116,True,11.0
931,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,4277527206,7448,7448,7448,"(1, 169)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4277527206",0.6052266666666667,0.04808090417777778,True,12.0
