,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?
0,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,2588930933,4664,4668,4668,"(1, 194)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2588930933",0.7522333333333334,0.04012390111111112,True
1,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,371475790,7957,9062,9062,"(1, 189)",1.0,"100,100,10000,0.25,25,Normal Modes,10,371475790",0.7475766666666668,0.0404685719,True
2,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,1669165810,8210,8210,8210,"(1, 123)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1669165810",0.7470366666666667,0.040857440877777776,True
3,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,1014659885,269,269,269,"(1, 192)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1014659885",0.7520733333333334,0.03895859017777779,True
4,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,2645747872,9288,9288,9288,"(51, 251)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2645747872",0.7518933333333334,0.039307748622222215,True
5,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,1289649243,9590,6795,6795,"(24, 224)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1289649243",0.7516099999999999,0.03979096345555555,True
6,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,2295930923,163,163,5469,"(1, 191)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2295930923",0.7510600000000001,0.039296209733333344,True
7,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,3708170701,4769,4769,4769,"(1, 196)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3708170701",0.75177,0.03859975598888889,True
8,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,1836584101,5760,5760,5760,"(185, 385)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1836584101",0.7521866666666667,0.03949899626666667,True
9,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,3472766761,5367,5367,5367,"(1, 196)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3472766761",0.7487900000000002,0.040301647011111115,True
10,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,2783107590,4676,4676,4676,"(3, 203)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2783107590",0.74869,0.04053828390000001,True
11,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,4286229944,8105,7609,7609,"(1, 125)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4286229944",0.7455333333333334,0.03988338222222222,True
12,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,3805978366,6858,6060,6060,"(1, 190)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3805978366",0.7480700000000001,0.04122138621111111,True
13,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,1188629223,7205,7205,8306,"(1, 119)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1188629223",0.7516433333333333,0.039892188344444454,True
14,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,3314921873,6812,6310,6310,"(1, 131)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3314921873",0.7481266666666667,0.04135382395555556,True
15,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,3827621545,5167,5167,5167,"(5, 205)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3827621545",0.7515,0.03988241666666668,True
16,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,3307096318,4366,4366,4366,"(1, 199)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3307096318",0.75037,0.03877986310000001,True
17,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,1602157287,2574,4775,4775,"(1, 194)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1602157287",0.75256,0.03943189084444444,True
18,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,1214990609,7059,7059,7549,"(1, 198)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1214990609",0.7520766666666666,0.04053924301111113,True
19,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,254777465,9099,9099,9099,"(243, 443)",1.0,"100,100,10000,0.25,25,Normal Modes,10,254777465",0.7478600000000001,0.04090786484444445,True
20,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,680361987,8321,8321,8321,"(1, 143)",1.0,"100,100,10000,0.25,25,Normal Modes,10,680361987",0.75034,0.04026899551111112,True
21,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,788205722,5363,5263,9167,"(1, 188)",1.0,"100,100,10000,0.25,25,Normal Modes,10,788205722",0.75069,0.03929063501111112,True
22,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,1334247661,8141,8141,8141,"(1, 162)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1334247661",0.7478533333333333,0.040860947377777776,True
23,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,1176972943,8153,8349,8349,"(1, 180)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1176972943",0.74949,0.0403837399,True
24,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,3609187074,8753,8753,5457,"(1, 191)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3609187074",0.7516,0.04050921777777778,True
25,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,329499678,371,4775,1667,"(1, 196)",1.0,"100,100,10000,0.25,25,Normal Modes,10,329499678",0.7497533333333333,0.039927939155555564,True
26,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,1150266166,8390,788,3487,"(55, 255)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1150266166",0.7503166666666667,0.039591677500000005,True
27,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,1032038581,5660,6160,6160,"(1, 187)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1032038581",0.7479533333333332,0.0417751444888889,True
28,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,1460793833,9773,9773,9787,"(1, 200)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1460793833",0.7519399999999999,0.03908468084444445,True
29,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,353162733,5669,5669,5669,"(1, 196)",1.0,"100,100,10000,0.25,25,Normal Modes,10,353162733",0.7480866666666667,0.040328783599999994,True
30,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,3664070705,9663,9682,9682,"(1, 193)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3664070705",0.7503799999999999,0.04017874448888889,True
31,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,3955458978,8951,8951,8951,"(1, 176)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3955458978",0.7507799999999999,0.0390893916,True
32,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,3335246487,5571,5492,5492,"(6, 206)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3335246487",0.74652,0.04001766737777779,True
33,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,33624409,5751,5751,5751,"(1, 174)",1.0,"100,100,10000,0.25,25,Normal Modes,10,33624409",0.7504466666666667,0.039833578266666676,True
34,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,2110325778,4189,4189,4189,"(16, 216)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2110325778",0.7478233333333334,0.04029926212222223,True
35,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,4255278960,8963,8963,8963,"(1, 189)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4255278960",0.7487033333333335,0.0412627631,True
36,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,895995466,5574,4670,4670,"(14, 214)",1.0,"100,100,10000,0.25,25,Normal Modes,10,895995466",0.7503533333333334,0.03983454182222223,True
37,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,3163889381,8948,8948,8948,"(1, 171)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3163889381",0.7494200000000001,0.04009544137777778,True
38,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,2015461689,6266,5379,5379,"(1, 191)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2015461689",0.7506866666666667,0.039305750711111115,True
39,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,2391390798,6903,5174,5174,"(1, 116)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2391390798",0.7500333333333332,0.04122333222222223,True
40,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,4093819629,8116,8116,8116,"(1, 132)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4093819629",0.7495766666666667,0.039813820788888905,True
41,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.75]",False,False,False,3144426421,7640,7442,7442,"(1, 164)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3144426421",0.7523633333333333,0.03949063687777778,True
