,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
7679,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3640874594,9190,8794,8794,"(32, 232)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3640874594",0.5009999999999999,0.04977722222222222,True,0.5
7680,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1771651520,5707,5707,5707,"(1, 125)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1771651520",0.4969133333333333,0.050662472488888895,True,0.5
7681,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1468273332,5981,5981,5981,"(29, 229)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1468273332",0.4988166666666667,0.05070359972222222,True,0.5
7682,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3177979100,5071,5071,5071,"(2, 202)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3177979100",0.4991766666666667,0.049463655455555554,True,0.5
7683,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,1022383820,5968,5968,5968,"(402, 602)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1022383820",0.49387666666666663,0.051347949233333336,True,0.5
7684,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,2953774685,5907,5907,5907,"(1, 123)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2953774685",0.5007733333333334,0.05220362417777777,True,0.5
7685,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3102639096,7354,7354,7046,"(1, 191)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3102639096",0.49295999999999995,0.0503324384,True,0.5
7686,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,555533609,7215,7215,7215,"(1, 131)",1.0,"100,100,20000,0.25,25,Normal Modes,10,555533609",0.49790666666666666,0.05104406239999999,True,0.5
7687,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,4033368736,4187,5288,5288,"(220, 420)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4033368736",0.5046299999999999,0.05029400754444445,True,0.5
7688,100,100,20000,0.25,25,0.55,10,0,"[1, 0.2, 0.5]",True,False,False,3606255851,2475,2474,2475,"(3, 203)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3606255851",0.49783999999999995,0.04977955662222223,True,0.5
