,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
0,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,2446172530,5402,6308,6308,"(1114, 1314)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2446172530",0.5017166666666667,0.0409073863888889,True,7.25
1,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,4111984613,3402,1604,9811,"(314, 514)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4111984613",0.5063566666666667,0.041353926122222225,True,7.25
2,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,3773436617,6903,4812,4812,"(2516, 2716)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3773436617",0.49962666666666666,0.042275860622222224,True,7.25
3,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,1948991205,1406,1603,1603,"(121, 321)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1948991205",0.49568999999999996,0.04203686834444444,True,7.25
4,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,2469546129,9003,4620,2325,"(3917, 4117)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2469546129",0.5030366666666667,0.04307866754444444,True,7.25
5,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,4192010289,1301,6404,3322,"(115, 315)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4192010289",0.49982333333333334,0.04251274656666666,True,7.25
6,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,2559052110,7602,4422,4422,"(1114, 1314)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2559052110",0.5007266666666667,0.041939249733333336,True,7.25
7,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,2448557842,6503,6503,7506,"(715, 915)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2448557842",0.5018233333333334,0.04146189767777778,True,7.25
8,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,1277326724,4405,8606,8122,"(118, 318)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1277326724",0.5023833333333332,0.04194043083333334,True,7.25
9,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,644525226,5605,5605,5605,"(1, 118)",1.0,"100,100,10000,0.25,25,Normal Modes,10,644525226",0.50017,0.042172082211111114,True,7.25
10,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,1686072642,1406,2603,3213,"(118, 318)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1686072642",0.5013833333333333,0.04267575305555556,True,7.25
11,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,358654783,302,601,601,"(1916, 2116)",1.0,"100,100,10000,0.25,25,Normal Modes,10,358654783",0.49972333333333324,0.041237812344444444,True,7.25
12,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,941896742,206,4015,4015,"(1523, 1723)",1.0,"100,100,10000,0.25,25,Normal Modes,10,941896742",0.4980766666666667,0.04226085634444445,True,7.25
13,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,1990298826,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1990298826",0.49643999999999994,0.04305777084444444,False,7.25
14,100,100,10000,0.25,25,0.55,10,0,"[0, 0.2, 0.5]",False,False,False,3718935751,7006,5312,5312,"(121, 321)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3718935751",0.50005,0.04190410861111111,True,7.25
