,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?
0,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,364704009,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,364704009",0.0,0.0,False
1,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,2690503616,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2690503616",0.0,0.0,False
2,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,559748376,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,559748376",0.0,0.0,False
3,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,3671343042,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3671343042",0.0,0.0,False
4,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,1116275407,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1116275407",0.0,0.0,False
5,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,4058639369,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,4058639369",0.0,0.0,False
6,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,1743843593,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1743843593",0.0,0.0,False
7,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,856899791,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,856899791",0.0,0.0,False
8,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,1650887106,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1650887106",0.0,0.0,False
9,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,2138186280,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2138186280",0.0,0.0,False
10,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,4171025810,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,4171025810",0.0,0.0,False
11,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,365168664,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,365168664",0.0,0.0,False
12,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,788827854,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,788827854",0.0,0.0,False
13,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,859737768,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,859737768",0.0,0.0,False
14,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,2133940498,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2133940498",0.0,0.0,False
15,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,416165646,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,416165646",0.0,0.0,False
16,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,2421252847,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2421252847",0.0,0.0,False
17,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[20, 0.0, 0.0]",False,False,False,2017883399,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2017883399",0.0,0.0,False
