,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
0,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,2049692478,9421,9421,9421,"(1, 140)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2049692478",0.5014166666666667,0.05008921527777778,True,0.04
1,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,1356391118,2177,2177,2177,"(1207, 1407)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1356391118",0.5028066666666666,0.04923767817777778,True,0.04
2,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,3113377024,9886,9886,9886,"(4216, 4416)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3113377024",0.50497,0.05165852132222223,True,0.04
3,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,1026079703,8045,8045,8045,"(170, 370)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1026079703",0.49905999999999984,0.04948978306666667,True,0.04
4,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,3056765267,6608,6608,6608,"(10523, 10723)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3056765267",0.4994733333333334,0.04961972262222222,True,0.04
5,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,3798529011,1467,1467,1467,"(395, 595)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3798529011",0.4981666666666667,0.04996241666666666,True,0.04
6,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,3151281866,8656,8656,8656,"(15584, 15784)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3151281866",0.49645,0.04986106416666666,True,0.04
7,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,2886390949,7027,7027,7027,"(11146, 11346)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2886390949",0.4973466666666666,0.050509848711111104,True,0.04
8,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,524723171,2325,2325,2325,"(18545, 18745)",1.0,"100,100,20000,0.25,25,Normal Modes,10,524723171",0.5051300000000001,0.05100134976666667,True,0.04
9,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,386765707,4957,4957,4957,"(3184, 3384)",1.0,"100,100,20000,0.25,25,Normal Modes,10,386765707",0.50025,0.04902182638888889,True,0.04
10,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,3241443206,205,205,205,"(6323, 6523)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3241443206",0.5010100000000001,0.05024753545555557,True,0.04
11,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,3226181919,6127,6127,8344,"(1145, 1345)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3226181919",0.4943633333333333,0.04963589465555556,True,0.04
12,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,514430412,1906,1906,1906,"(2322, 2522)",1.0,"100,100,20000,0.25,25,Normal Modes,10,514430412",0.4978666666666666,0.04892322666666666,True,0.04
13,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,4150541844,9236,9236,9236,"(2165, 2365)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4150541844",0.49931666666666663,0.04962008861111111,True,0.04
14,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,1061483400,2207,2207,2207,"(1, 122)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1061483400",0.5010466666666666,0.04901712671111112,True,0.04
15,100,100,20000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,1961188927,4469,4469,4469,"(11595, 11795)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1961188927",0.49759666666666663,0.04953966843333333,True,0.04
