,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
0,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,641399113,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,641399113",0.5033566666666667,0.04929573278888891,False,7.25
1,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,1867869606,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1867869606",0.4951433333333333,0.04864407945555556,False,7.25
2,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,1352423405,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1352423405",0.5013466666666666,0.04992463093333334,False,7.25
3,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,2821597401,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2821597401",0.49768999999999997,0.049423219455555556,False,7.25
4,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,2200184231,1501,2004,2101,"(4713, 4913)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2200184231",0.49532666666666664,0.05062949328888889,True,7.25
5,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,1224531673,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1224531673",0.49682666666666664,0.050249041066666666,False,7.25
6,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,2911304759,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2911304759",0.49836,0.05049753262222224,False,7.25
7,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,113122822,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,113122822",0.5019666666666666,0.05011635444444445,False,7.25
8,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,1489879345,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1489879345",0.49950999999999984,0.049146982122222224,False,7.25
9,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,70829214,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,70829214",0.5005866666666666,0.04913121137777778,False,7.25
10,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,315226101,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,315226101",0.5021733333333334,0.05008149884444445,False,7.25
11,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,525562295,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,525562295",0.50021,0.050970289233333334,False,7.25
12,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,1619583811,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1619583811",0.4962699999999999,0.048693087100000004,False,7.25
13,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,3903375949,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3903375949",0.4977433333333333,0.0506383519,False,7.25
14,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,2303214382,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2303214382",0.4995866666666667,0.04919560693333334,False,7.25
15,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,3380579486,7702,4903,4314,"(1, 117)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3380579486",0.5021366666666667,0.04977821243333334,True,7.25
16,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,3067768936,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3067768936",0.4997566666666667,0.05029916301111112,False,7.25
17,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,2267533194,3203,2114,2110,"(3715, 3915)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2267533194",0.50065,0.049278799722222225,True,7.25
18,100,100,10000,0.25,25,0.55,10,0,"[10, 0.2, 0.5]",False,False,False,2145028235,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2145028235",0.50007,0.05188277287777778,False,7.25
