,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?
0,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,1798237683,8921,8822,8822,"(1, 144)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1798237683",0.74895,0.040895341944444455,True
1,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,3924699734,7816,5016,7938,"(1, 132)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3924699734",0.7507900000000001,0.039949375900000014,True
2,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,2501962740,313,313,313,"(1, 127)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2501962740",0.7524266666666667,0.03962677795555557,True
3,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,144657549,5628,5130,5130,"(1, 162)",1.0,"100,100,10000,0.25,25,Normal Modes,10,144657549",0.7502466666666667,0.04010616137777779,True
4,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,732589,5915,5915,9325,"(1, 132)",1.0,"100,100,10000,0.25,25,Normal Modes,10,732589",0.75099,0.039406797677777786,True
5,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,2720875461,9712,9712,5858,"(1, 127)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2720875461",0.74985,0.039346644166666674,True
6,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,144323960,9210,9210,9210,"(1, 122)",1.0,"100,100,10000,0.25,25,Normal Modes,10,144323960",0.7490033333333334,0.03988789554444445,True
7,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,2954436123,4009,4009,4009,"(1, 121)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2954436123",0.75024,0.04081749795555555,True
8,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,643564380,5217,5119,5119,"(1, 132)",1.0,"100,100,10000,0.25,25,Normal Modes,10,643564380",0.7508366666666667,0.039279522211111126,True
9,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,4093526138,6912,6341,6341,"(1, 128)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4093526138",0.7481200000000001,0.04041446560000001,True
10,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,2758997834,8014,8014,8014,"(1, 132)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2758997834",0.7504366666666666,0.03991669821111112,True
11,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,4239281228,6978,6978,6978,"(4, 204)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4239281228",0.7479399999999999,0.03920886751111112,True
12,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,2797611439,9155,9057,9057,"(1, 182)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2797611439",0.7463799999999999,0.040280895600000005,True
13,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,406555423,9020,9020,9020,"(1, 136)",1.0,"100,100,10000,0.25,25,Normal Modes,10,406555423",0.7515166666666667,0.0392554775,True
14,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,2708233132,3056,3056,3056,"(1, 178)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2708233132",0.7478733333333334,0.04049592173333333,True
15,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,1436657806,2312,2312,5332,"(128, 328)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1436657806",0.7490000000000001,0.0390498888888889,True
16,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,3123070724,5409,2911,2911,"(125, 325)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3123070724",0.7475833333333334,0.040360159722222226,True
17,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,2668201238,5250,5250,5250,"(1, 170)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2668201238",0.7522666666666668,0.03948241777777778,True
18,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,2427737531,2115,3817,3817,"(1, 131)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2427737531",0.7503733333333333,0.039930971733333334,True
19,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,1490226964,3337,3539,3539,"(1, 159)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1490226964",0.7513133333333333,0.03978294182222224,True
20,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,2314548567,5880,5880,7080,"(14, 214)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2314548567",0.75237,0.03889616087777779,True
21,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,1540321757,9756,9756,9756,"(1, 187)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1540321757",0.7499566666666667,0.03925022034444444,True
22,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.75]",False,False,False,3469623923,3238,3238,3138,"(1, 159)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3469623923",0.74968,0.03943545315555556,True
