,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,location_err,AF_time,Hamming_dis_arr,per_%,title,mean,variance,in AF?,multiplier
0,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,1677000260,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1677000260",0.0,0.0,False,1
1,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,2984722053,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2984722053",0.0,0.0,False,1
2,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,2929481584,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2929481584",0.0,0.0,False,1
3,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,582653152,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,582653152",0.0,0.0,False,1
4,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,1931542286,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1931542286",0.0,0.0,False,1
5,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,2205784618,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2205784618",0.0,0.0,False,1
6,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,2460047465,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2460047465",0.0,0.0,False,1
7,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,4108381572,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4108381572",0.0,0.0,False,1
8,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,4080061113,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4080061113",0.0,0.0,False,1
9,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,4097030461,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4097030461",0.0,0.0,False,1
10,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,3509637025,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3509637025",0.0,0.0,False,1
11,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,3070251914,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3070251914",0.0,0.0,False,1
12,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,314841839,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,314841839",0.0,0.0,False,1
13,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,2767480416,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2767480416",0.0,0.0,False,1
14,100,100,10000,0.25,25,0.55,10,0,"[3, 0.0, 0.0]",True,False,False,4106880074,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4106880074",0.0,0.0,False,1
15,100,100,10000,0.25,25,0.55,10,0,"[3, 0.05, 0.0]",True,False,False,3080212645,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3080212645",0.010190000000000001,0.0019236083444444444,False,1
16,100,100,10000,0.25,25,0.55,10,0,"[3, 0.05, 0.0]",True,False,False,3840208293,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3840208293",0.010603333333333333,0.001966569322222222,False,1
17,100,100,10000,0.25,25,0.55,10,0,"[3, 0.05, 0.0]",True,False,False,3130433614,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3130433614",0.010036666666666666,0.0018060430999999994,False,1
18,100,100,10000,0.25,25,0.55,10,0,"[3, 0.05, 0.0]",True,False,False,3131268246,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3131268246",0.009223333333333333,0.001664596788888889,False,1
19,100,100,10000,0.25,25,0.55,10,0,"[3, 0.05, 0.0]",True,False,False,14019110,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,14019110",0.00982333333333333,0.0017642798999999998,False,1
20,100,100,10000,0.25,25,0.55,10,0,"[3, 0.05, 0.0]",True,False,False,3110166785,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3110166785",0.010036666666666664,0.0019007097666666663,False,1
21,100,100,10000,0.25,25,0.55,10,0,"[3, 0.05, 0.0]",True,False,False,2067813310,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2067813310",0.010153333333333334,0.0018209098222222223,False,1
22,100,100,10000,0.25,25,0.55,10,0,"[3, 0.05, 0.0]",True,False,False,3100038377,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3100038377",0.009503333333333332,0.001722019988888889,False,1
23,100,100,10000,0.25,25,0.55,10,0,"[3, 0.05, 0.0]",True,False,False,713322226,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,713322226",0.011069999999999998,0.0020320106555555555,False,1
24,100,100,10000,0.25,25,0.55,10,0,"[3, 0.05, 0.0]",True,False,False,4100045608,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4100045608",0.010556666666666666,0.0019271123444444445,False,1
25,100,100,10000,0.25,25,0.55,10,0,"[3, 0.05, 0.0]",True,False,False,4237283904,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4237283904",0.00978,0.0017870182666666662,False,1
26,100,100,10000,0.25,25,0.55,10,0,"[3, 0.05, 0.0]",True,False,False,705108181,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,705108181",0.011143333333333331,0.002018381677777778,False,1
