,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?
0,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,1900728312,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1900728312",0.0,0.0,False
1,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,1494450207,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1494450207",0.0,0.0,False
2,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,2964153191,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2964153191",0.0,0.0,False
3,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,2655759381,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2655759381",0.0,0.0,False
4,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,1551861451,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1551861451",0.0,0.0,False
5,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,3922172961,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3922172961",0.0,0.0,False
6,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,3298689761,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3298689761",0.0,0.0,False
7,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,3627427450,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3627427450",0.0,0.0,False
8,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,1233054640,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1233054640",0.0,0.0,False
9,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,85069571,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,85069571",0.0,0.0,False
