,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,location_err,AF_time,Hamming_dis_arr,per_%,title,mean,variance,in AF?,multiplier
0,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,2946982091,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2946982091",0.0,0.0,False,1
1,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,2809334256,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2809334256",0.0,0.0,False,1
2,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,2282389545,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2282389545",0.0,0.0,False,1
3,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,930049206,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,930049206",0.0,0.0,False,1
4,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,1374977177,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1374977177",0.0,0.0,False,1
5,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,1998914524,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1998914524",0.0,0.0,False,1
6,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,2516124171,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2516124171",0.0,0.0,False,1
7,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,602797172,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,602797172",0.0,0.0,False,1
8,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,3422728024,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3422728024",0.0,0.0,False,1
9,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,725567034,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,725567034",0.0,0.0,False,1
10,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,3842387506,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3842387506",0.0,0.0,False,1
11,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,862338072,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,862338072",0.0,0.0,False,1
12,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,2010870218,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2010870218",0.0,0.0,False,1
13,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,4109099673,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4109099673",0.0,0.0,False,1
14,100,100,10000,0.25,25,0.55,10,0,"[10, 0.0, 0.0]",True,False,False,3959756676,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3959756676",0.0,0.0,False,1
15,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,3145715247,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3145715247",0.00924,0.0016392890666666658,False,1
16,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,3914194259,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3914194259",0.009040000000000001,0.001659611733333334,False,1
17,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,3022647829,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3022647829",0.010426666666666667,0.0019057290666666666,False,1
18,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,2844488064,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2844488064",0.010016666666666665,0.001857999722222222,False,1
19,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,4173271110,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4173271110",0.009743333333333333,0.0018031785666666664,False,1
20,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,3105533302,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3105533302",0.008816666666666667,0.001533933055555555,False,1
21,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,4065877292,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4065877292",0.009936666666666665,0.001730262655555555,False,1
22,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,2216810902,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2216810902",0.011163333333333332,0.0020663799888888884,False,1
23,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,1059688247,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1059688247",0.008926666666666666,0.0016347590666666663,False,1
24,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,2882050630,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2882050630",0.0089,0.00159079,False,1
25,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,2586480986,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2586480986",0.009593333333333336,0.0017199679555555552,False,1
26,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,864336345,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,864336345",0.010823333333333332,0.002004744344444445,False,1
27,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,3773584975,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3773584975",0.010596666666666666,0.001970043988888888,False,1
28,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,3192510823,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3192510823",0.009839999999999998,0.0017256188444444444,False,1
29,100,100,10000,0.25,25,0.55,10,0,"[10, 0.05, 0.0]",True,False,False,3102196000,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3102196000",0.01121,0.002033558122222222,False,1
30,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,2286306206,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2286306206",0.02020333333333333,0.004110158655555554,False,1
31,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,167565983,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,167565983",0.020336666666666666,0.004043419988888889,False,1
32,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,2492204324,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2492204324",0.021753333333333333,0.004289681377777777,False,1
33,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,1593642510,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1593642510",0.01894,0.0037303875111111113,False,1
34,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,2514408441,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2514408441",0.019636666666666663,0.003876956877777777,False,1
35,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,2943590125,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2943590125",0.019806666666666667,0.003952362622222221,False,1
36,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,2089566187,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2089566187",0.01921333333333333,0.003763514488888887,False,1
37,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,1092530898,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1092530898",0.020803333333333333,0.0040186657666666644,False,1
38,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,3406984043,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3406984043",0.020583333333333335,0.003976215277777777,False,1
39,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,230330589,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,230330589",0.021016666666666663,0.004336633055555555,False,1
40,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,3240130085,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3240130085",0.020729999999999995,0.004055711544444444,False,1
41,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,818515948,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,818515948",0.021116666666666666,0.004182419722222222,False,1
42,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,855512352,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,855512352",0.02093333333333333,0.0040129066666666656,False,1
43,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,2299286362,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2299286362",0.02025333333333333,0.003952691377777777,False,1
44,100,100,10000,0.25,25,0.55,10,0,"[10, 0.1, 0.0]",True,False,False,3138059647,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3138059647",0.02009333333333333,0.0039004801777777773,False,1
45,100,100,10000,0.25,25,0.55,10,0,"[10, 0.15000000000000002, 0.0]",True,False,False,3432469543,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3432469543",0.03097333333333333,0.006607097066666665,False,1
46,100,100,10000,0.25,25,0.55,10,0,"[10, 0.15000000000000002, 0.0]",True,False,False,1859658102,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1859658102",0.03065,0.006269355277777776,False,1
47,100,100,10000,0.25,25,0.55,10,0,"[10, 0.15000000000000002, 0.0]",True,False,False,671592999,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,671592999",0.03244666666666666,0.006863658266666664,False,1
48,100,100,10000,0.25,25,0.55,10,0,"[10, 0.15000000000000002, 0.0]",True,False,False,2936404335,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2936404335",0.030709999999999998,0.0064085625666666654,False,1
49,100,100,10000,0.25,25,0.55,10,0,"[10, 0.15000000000000002, 0.0]",True,False,False,364574903,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,364574903",0.031676666666666665,0.006764922122222222,False,1
50,100,100,10000,0.25,25,0.55,10,0,"[10, 0.15000000000000002, 0.0]",True,False,False,119674818,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,119674818",0.029466666666666662,0.006229715555555557,False,1
51,100,100,10000,0.25,25,0.55,10,0,"[10, 0.15000000000000002, 0.0]",True,False,False,4010194388,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4010194388",0.03095666666666666,0.0064526847888888884,False,1
52,100,100,10000,0.25,25,0.55,10,0,"[10, 0.15000000000000002, 0.0]",True,False,False,1952170163,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1952170163",0.028596666666666663,0.005893452877777777,False,1
53,100,100,10000,0.25,25,0.55,10,0,"[10, 0.15000000000000002, 0.0]",True,False,False,108509846,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,108509846",0.028596666666666663,0.005892119544444444,False,1
