,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?
0,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.2, 0.75]",False,False,False,1043523989,1329,149,149,"(1, 147)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1043523989",0.7517966666666667,0.03943610532222222,True
1,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.2, 0.75]",False,False,False,1606295285,9991,9991,9991,"(29, 229)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1606295285",0.7493533333333334,0.04010380404444445,True
2,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.2, 0.75]",False,False,False,3082150218,5905,5905,5905,"(1, 120)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3082150218",0.7504,0.04042339555555556,True
3,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.2, 0.75]",False,False,False,727781947,7823,7724,7724,"(1, 140)",1.0,"100,100,10000,0.25,25,Normal Modes,10,727781947",0.7539633333333333,0.03918162532222222,True
4,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.2, 0.75]",False,False,False,10329044,5129,5129,5129,"(1, 148)",1.0,"100,100,10000,0.25,25,Normal Modes,10,10329044",0.74958,0.03968915693333333,True
5,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.2, 0.75]",False,False,False,1511818377,189,189,189,"(15, 215)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1511818377",0.7523033333333333,0.03937336132222223,True
6,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.2, 0.75]",False,False,False,2127188929,2408,2408,2408,"(1, 122)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2127188929",0.7511633333333333,0.04052731332222223,True
7,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.2, 0.75]",False,False,False,2963475878,7308,7308,7308,"(1, 122)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2963475878",0.75197,0.04087056354444445,True
8,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.2, 0.75]",False,False,False,1603556997,4518,4518,4518,"(134, 334)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1603556997",0.74673,0.03939108487777778,True
9,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.2, 0.75]",False,False,False,402939758,9086,9086,9284,"(419, 619)",1.0,"100,100,10000,0.25,25,Normal Modes,10,402939758",0.7488533333333333,0.039969574044444456,True
