,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
0,100,100,20000,0.25,25,0.55,10,0,"[5, 0.2, 0.5]",False,False,False,578224267,717,717,717,"(8334, 8534)",1.0,"100,100,20000,0.25,25,Normal Modes,10,578224267",0.49657333333333337,0.05020848017777778,True,0.04
1,100,100,20000,0.25,25,0.55,10,0,"[5, 0.2, 0.5]",False,False,False,2435687143,8661,8661,8661,"(787, 987)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2435687143",0.5061899999999999,0.04925735056666667,True,0.04
2,100,100,20000,0.25,25,0.55,10,0,"[5, 0.2, 0.5]",False,False,False,2133356624,8974,8974,8974,"(4608, 4808)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2133356624",0.49740999999999996,0.050918069677777775,True,0.04
3,100,100,20000,0.25,25,0.55,10,0,"[5, 0.2, 0.5]",False,False,False,3810504198,6795,6795,6795,"(2226, 2426)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3810504198",0.5035266666666667,0.05007467373333334,True,0.04
4,100,100,20000,0.25,25,0.55,10,0,"[5, 0.2, 0.5]",False,False,False,1064793453,7156,7156,7156,"(1186, 1386)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1064793453",0.5029766666666667,0.050066806122222224,True,0.04
5,100,100,20000,0.25,25,0.55,10,0,"[5, 0.2, 0.5]",False,False,False,2772273635,8114,8114,8114,"(929, 1129)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2772273635",0.4980366666666667,0.05141825643333334,True,0.04
6,100,100,20000,0.25,25,0.55,10,0,"[5, 0.2, 0.5]",False,False,False,4070322488,8271,8271,8271,"(2200, 2400)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4070322488",0.5011533333333333,0.049847558711111115,True,0.04
7,100,100,20000,0.25,25,0.55,10,0,"[5, 0.2, 0.5]",False,False,False,3666201142,8432,8432,8432,"(951, 1151)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3666201142",0.4992466666666666,0.051450988044444444,True,0.04
8,100,100,20000,0.25,25,0.55,10,0,"[5, 0.2, 0.5]",False,False,False,801205863,2397,2397,2397,"(4827, 5027)",1.0,"100,100,20000,0.25,25,Normal Modes,10,801205863",0.50027,0.049185815988888895,True,0.04
9,100,100,20000,0.25,25,0.55,10,0,"[5, 0.2, 0.5]",False,False,False,3823000685,3975,3975,3975,"(608, 808)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3823000685",0.5019299999999999,0.050750163988888895,True,0.04
10,100,100,20000,0.25,25,0.55,10,0,"[5, 0.2, 0.5]",False,False,False,560336493,5356,5356,5356,"(7180, 7380)",1.0,"100,100,20000,0.25,25,Normal Modes,10,560336493",0.4994533333333333,0.05032147893333333,True,0.04
11,100,100,20000,0.25,25,0.55,10,0,"[5, 0.2, 0.5]",False,False,False,2559348489,1214,1214,1214,"(1529, 1729)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2559348489",0.5015066666666667,0.05067795217777778,True,0.04
12,100,100,20000,0.25,25,0.55,10,0,"[5, 0.2, 0.5]",False,False,False,3071858691,4134,4134,4134,"(7752, 7952)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3071858691",0.49790333333333336,0.050711715100000006,True,0.04
