,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
0,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,861204268,5602,5609,6906,"(6716, 6916)",1.0,"100,100,10000,0.25,25,Normal Modes,10,861204268",0.5019133333333333,0.05016545026666666,True,7.25
1,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1762419157,9504,2805,2805,"(4717, 4917)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1762419157",0.50095,0.049815430833333334,True,7.25
2,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,4080793433,8104,5915,5915,"(523, 723)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4080793433",0.49763,0.05062160532222223,True,7.25
3,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1597011963,8302,7221,7619,"(1514, 1714)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1597011963",0.5070399999999999,0.05067510506666668,True,7.25
4,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1979113061,802,7308,7309,"(6915, 7115)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1979113061",0.4963,0.050863421111111105,True,7.25
5,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2195683983,5301,6311,6311,"(915, 1115)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2195683983",0.5011366666666667,0.05055148576666666,True,7.25
6,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1159545424,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1159545424",0.5006433333333333,0.051188808344444454,False,7.25
7,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,467841581,5101,4005,4102,"(6514, 6714)",1.0,"100,100,10000,0.25,25,Normal Modes,10,467841581",0.5003733333333334,0.04918630506666667,True,7.25
8,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,998375564,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,998375564",0.5016933333333333,0.050892465955555556,False,7.25
9,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2169868780,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2169868780",0.5056033333333333,0.050678269322222226,False,7.25
10,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3593386421,4304,4404,3007,"(5917, 6117)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3593386421",0.5002633333333333,0.050454041766666666,True,7.25
11,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2477278043,8804,8804,9403,"(321, 521)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2477278043",0.5034599999999999,0.05013425062222222,True,7.25
12,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1477968094,8604,8706,8706,"(7324, 7524)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1477968094",0.4984333333333334,0.05016665666666669,True,7.25
13,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2722025058,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2722025058",0.49646999999999997,0.04957609465555556,False,7.25
14,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3589324040,8301,2807,3811,"(4114, 4314)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3589324040",0.5017400000000001,0.04998852795555556,True,7.25
15,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,925448265,6305,3006,3006,"(920, 1120)",1.0,"100,100,10000,0.25,25,Normal Modes,10,925448265",0.49805999999999995,0.04995801417777778,True,7.25
16,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3985779415,7901,6902,6902,"(8113, 8313)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3985779415",0.4995799999999999,0.04975960137777778,True,7.25
17,100,100,10000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,120653457,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,120653457",0.50076,0.04973075573333333,False,7.25
