,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,location_err,AF_time,Hamming_dis_arr,per_%,title,mean,variance,in AF?,multiplier
0,100,100,10000,0.25,25,0.55,10,0,"[20, 0.0, 0.0]",True,False,False,3440595321,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,3440595321",0.0,0.0,False,1
1,100,100,10000,0.25,25,0.55,10,0,"[20, 0.0, 0.0]",True,False,False,4064488220,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4064488220",0.0,0.0,False,1
2,100,100,10000,0.25,25,0.55,10,0,"[20, 0.0, 0.0]",True,False,False,215314225,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,215314225",0.0,0.0,False,1
3,100,100,10000,0.25,25,0.55,10,0,"[20, 0.0, 0.0]",True,False,False,4211282959,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4211282959",0.0,0.0,False,1
4,100,100,10000,0.25,25,0.55,10,0,"[20, 0.0, 0.0]",True,False,False,4164082898,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4164082898",0.0,0.0,False,1
5,100,100,10000,0.25,25,0.55,10,0,"[20, 0.0, 0.0]",True,False,False,1818579876,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1818579876",0.0,0.0,False,1
6,100,100,10000,0.25,25,0.55,10,0,"[20, 0.0, 0.0]",True,False,False,4272865138,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,4272865138",0.0,0.0,False,1
7,100,100,10000,0.25,25,0.55,10,0,"[20, 0.0, 0.0]",True,False,False,1831323844,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1831323844",0.0,0.0,False,1
8,100,100,10000,0.25,25,0.55,10,0,"[20, 0.0, 0.0]",True,False,False,2017477865,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2017477865",0.0,0.0,False,1
9,100,100,10000,0.25,25,0.55,10,0,"[20, 0.0, 0.0]",True,False,False,1046183685,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,1046183685",0.0,0.0,False,1
10,100,100,10000,0.25,25,0.55,10,0,"[20, 0.0, 0.0]",True,False,False,2771075035,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2771075035",0.0,0.0,False,1
11,100,100,10000,0.25,25,0.55,10,0,"[20, 0.0, 0.0]",True,False,False,2401529024,False,False,False,False,False,False,0.0,"100,100,10000,0.25,25,Normal Modes,10,2401529024",0.0,0.0,False,1
