,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
0,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,66414292,2624,2624,2624,"(6549, 6749)",1.0,"100,100,20000,0.25,25,Normal Modes,10,66414292",0.5027433333333333,0.05015814078888889,True,0.04
1,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3788813325,3226,3226,3226,"(1, 160)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3788813325",0.4986466666666666,0.050303279599999993,True,0.04
2,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2541626266,5661,5661,5661,"(994, 1194)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2541626266",0.50234,0.05038119106666667,True,0.04
3,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3371957877,1631,1631,1631,"(1754, 1954)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3371957877",0.5027133333333333,0.050123971155555565,True,0.04
4,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2251119344,360,360,360,"(2387, 2587)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2251119344",0.5031733333333333,0.04952459662222222,True,0.04
5,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2815493940,8794,8794,8794,"(1628, 1828)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2815493940",0.5007433333333334,0.049029114122222224,True,0.04
6,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3922358359,2585,2585,2585,"(3218, 3418)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3922358359",0.4996066666666666,0.04933917862222223,True,0.04
7,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3639237534,9691,9691,9691,"(2826, 3026)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3639237534",0.50445,0.049805864166666665,True,0.04
8,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1137317921,2121,2121,2121,"(2938, 3138)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1137317921",0.5023633333333333,0.050287636877777785,True,0.04
9,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1247907278,6233,6233,6233,"(2364, 2564)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1247907278",0.5021433333333333,0.05071907278888889,True,0.04
10,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3109693974,5127,5127,5127,"(3956, 4156)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3109693974",0.49782999999999994,0.05094495776666667,True,0.04
11,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,599313892,5835,5835,5835,"(1, 167)",1.0,"100,100,20000,0.25,25,Normal Modes,10,599313892",0.5001599999999999,0.04909264106666667,True,0.04
12,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3126195052,9357,9357,9357,"(195, 395)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3126195052",0.4960166666666666,0.049790910833333334,True,0.04
13,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3159047698,27,27,27,"(1, 146)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3159047698",0.5059166666666667,0.05169532638888889,True,0.04
14,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1745191801,4590,4590,4590,"(22, 222)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1745191801",0.4987333333333333,0.05005883999999999,True,0.04
15,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,832104969,8972,8972,8972,"(1804, 2004)",1.0,"100,100,20000,0.25,25,Normal Modes,10,832104969",0.5000866666666667,0.05029043693333334,True,0.04
16,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3998462298,9003,9003,9003,"(119, 319)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3998462298",0.5015466666666667,0.05161671893333333,True,0.04
17,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1985013228,8324,8324,8324,"(561, 761)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1985013228",0.5023233333333333,0.05145515767777778,True,0.04
18,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3807645268,1360,1360,1360,"(987, 1187)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3807645268",0.4965799999999999,0.05014252582222222,True,0.04
19,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2468891338,2389,2389,2389,"(2440, 2640)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2468891338",0.5023700000000001,0.049241605322222236,True,0.04
20,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3267677158,3719,3719,3719,"(1733, 1933)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3267677158",0.49972,0.05153214382222222,True,0.04
21,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,667783184,6212,6212,6212,"(1126, 1326)",1.0,"100,100,20000,0.25,25,Normal Modes,10,667783184",0.5012433333333334,0.04919345412222223,True,0.04
22,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,508556349,8823,8823,8823,"(942, 1142)",1.0,"100,100,20000,0.25,25,Normal Modes,10,508556349",0.5022633333333333,0.05024787732222223,True,0.04
23,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3085725932,7423,7423,7423,"(1, 138)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3085725932",0.5002599999999999,0.049238154622222224,True,0.04
24,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3726773937,9893,9893,9893,"(5239, 5439)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3726773937",0.49695666666666655,0.05136196034444446,True,0.04
25,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2790632006,4691,4691,4691,"(4420, 4620)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2790632006",0.5004233333333333,0.05022059856666667,True,0.04
26,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1987293039,6830,6830,6830,"(747, 947)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1987293039",0.49872000000000005,0.050211250488888894,True,0.04
27,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1182337908,3152,3152,3152,"(3173, 3373)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1182337908",0.49769333333333327,0.05013312373333333,True,0.04
28,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,355495169,3014,3014,3014,"(1, 129)",1.0,"100,100,20000,0.25,25,Normal Modes,10,355495169",0.4997433333333333,0.05005582301111112,True,0.04
29,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,578249424,2460,2460,2460,"(1395, 1595)",1.0,"100,100,20000,0.25,25,Normal Modes,10,578249424",0.49982,0.04958374537777777,True,0.04
30,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,4208670931,3254,3254,3254,"(1, 190)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4208670931",0.50141,0.04952145634444445,True,0.04
31,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,472421438,5695,5695,5695,"(37, 237)",1.0,"100,100,20000,0.25,25,Normal Modes,10,472421438",0.49960999999999994,0.05061307012222222,True,0.04
32,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,309946541,5360,5360,5360,"(1803, 2003)",1.0,"100,100,20000,0.25,25,Normal Modes,10,309946541",0.50267,0.05069164887777778,True,0.04
33,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3095991833,2055,2055,2055,"(1981, 2181)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3095991833",0.50061,0.04932573901111111,True,0.04
34,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,913578957,5883,5883,5883,"(1223, 1423)",1.0,"100,100,20000,0.25,25,Normal Modes,10,913578957",0.50108,0.05052194471111111,True,0.04
35,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3245621476,4321,4321,4321,"(335, 535)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3245621476",0.4956000000000001,0.05032397333333335,True,0.04
36,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1914881565,8492,8492,8492,"(1834, 2034)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1914881565",0.49875333333333327,0.049891112488888896,True,0.04
37,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,448873600,5653,5653,5653,"(2390, 2590)",1.0,"100,100,20000,0.25,25,Normal Modes,10,448873600",0.49950999999999995,0.050742982122222224,True,0.04
38,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1687199724,9456,9456,9456,"(6580, 6780)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1687199724",0.4993966666666667,0.0508497471,True,0.04
39,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,71579095,1630,1630,1630,"(755, 955)",1.0,"100,100,20000,0.25,25,Normal Modes,10,71579095",0.49558666666666656,0.04848296693333333,True,0.04
40,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,4027410509,128,128,128,"(2746, 2946)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4027410509",0.4995166666666666,0.04939454416666667,True,0.04
41,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2361467962,5624,5624,5624,"(3149, 3349)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2361467962",0.5094766666666667,0.04934452612222223,True,0.04
42,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2900321275,6622,6622,6622,"(942, 1142)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2900321275",0.5032333333333334,0.050113767777777776,True,0.04
43,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,4239667253,3081,3081,3081,"(8, 208)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4239667253",0.49838000000000005,0.05159804226666668,True,0.04
44,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1585691119,2519,2519,2519,"(4939, 5139)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1585691119",0.4975633333333333,0.0512955071,True,0.04
45,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,621515425,3132,3132,3132,"(1756, 1956)",1.0,"100,100,20000,0.25,25,Normal Modes,10,621515425",0.5005133333333334,0.04990218093333334,True,0.04
46,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3028788874,1793,1793,1793,"(433, 633)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3028788874",0.49817333333333336,0.050853552177777775,True,0.04
47,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3278844633,2715,2715,2715,"(1937, 2137)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3278844633",0.4985466666666667,0.05006322115555556,True,0.04
48,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3721499751,6018,6018,6018,"(1, 135)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3721499751",0.49977,0.049768502655555553,True,0.04
49,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3779145512,8294,8294,8294,"(5229, 5429)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3779145512",0.5000700000000001,0.04994232843333333,True,0.04
50,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,1998529646,6026,6026,6026,"(4767, 4967)",1.0,"100,100,20000,0.25,25,Normal Modes,10,1998529646",0.4995033333333333,0.05037008665555556,True,0.04
51,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2779336662,2622,2622,2622,"(1, 150)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2779336662",0.49642,0.049994961377777786,True,0.04
52,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,4185708339,21,21,21,"(2940, 3140)",1.0,"100,100,20000,0.25,25,Normal Modes,10,4185708339",0.4984866666666667,0.051834154266666654,True,0.04
53,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,561005926,9990,9990,9990,"(24, 224)",1.0,"100,100,20000,0.25,25,Normal Modes,10,561005926",0.5011733333333334,0.050300623288888895,True,0.04
54,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2191510258,6270,6270,6270,"(3807, 4007)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2191510258",0.4990300000000001,0.050157392433333337,True,0.04
55,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,380196115,8392,8392,8392,"(1041, 1241)",1.0,"100,100,20000,0.25,25,Normal Modes,10,380196115",0.5015166666666666,0.05087558861111112,True,0.04
56,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3392647655,1690,1690,1690,"(27, 227)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3392647655",0.5009666666666666,0.04992773222222223,True,0.04
57,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2665505395,3689,3689,3689,"(619, 819)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2665505395",0.49837,0.050927454211111126,True,0.04
58,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2894222344,8931,8931,8931,"(358, 558)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2894222344",0.50107,0.04999385510000001,True,0.04
59,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2113205720,7292,7292,7292,"(218, 418)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2113205720",0.5014133333333333,0.04983089137777778,True,0.04
60,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,612002599,2389,2389,2389,"(220, 420)",1.0,"100,100,20000,0.25,25,Normal Modes,10,612002599",0.5012666666666667,0.04999150666666668,True,0.04
61,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,3776362552,1287,1287,1287,"(619, 819)",1.0,"100,100,20000,0.25,25,Normal Modes,10,3776362552",0.5048366666666667,0.04917605110000001,True,0.04
62,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2291815085,1327,1327,1327,"(1365, 1565)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2291815085",0.49709000000000003,0.0500685319,True,0.04
63,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,2092609451,9814,9814,9814,"(1, 127)",1.0,"100,100,20000,0.25,25,Normal Modes,10,2092609451",0.4996166666666667,0.050742186388888895,True,0.04
64,100,100,20000,0.25,25,0.55,10,0,"[3, 0.2, 0.5]",False,False,False,111590571,2687,2687,2687,"(2619, 2819)",1.0,"100,100,20000,0.25,25,Normal Modes,10,111590571",0.5018733333333334,0.05141560173333334,True,0.04
