,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
13,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1143817816,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1143817816",0.5990566666666667,0.04926655456666667,False,12.0
14,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,399347584,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,399347584",0.6019399999999999,0.04670356973333334,False,13.0
15,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,399345253,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,399345253",0.6008600000000001,0.04887126040000001,False,14.0
16,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3015171184,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3015171184",0.6009200000000001,0.04826559804444445,False,15.0
17,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,485975171,1335,1335,1335,"(954, 1154)",1.0,"100,100,10000,0.25,25,Normal Modes,10,485975171",0.5988433333333334,0.04897477323333333,True,0.1
18,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,971321094,6154,6154,6154,"(1, 174)",1.0,"100,100,10000,0.25,25,Normal Modes,10,971321094",0.59957,0.04820681510000001,True,0.5
19,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2794746158,1993,1993,1993,"(223, 423)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2794746158",0.60275,0.048225881944444444,True,1.0
20,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1905005936,1915,6609,7817,"(1, 133)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1905005936",0.5996133333333333,0.04936785048888889,True,2.0
21,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1931645037,5822,6423,6423,"(1, 142)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1931645037",0.6018733333333334,0.047794935066666676,True,3.0
22,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2321210750,1803,13,13,"(1, 116)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2321210750",0.6017333333333332,0.04731655111111111,True,4.0
23,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3259635582,7913,7913,7608,"(1, 129)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3259635582",0.6015466666666666,0.04883071893333333,True,5.0
24,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,283031591,9502,5908,9502,"(1, 114)",1.0,"100,100,10000,0.25,25,Normal Modes,10,283031591",0.6002066666666667,0.04830640173333334,True,6.0
25,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2714774038,7202,7711,7010,"(515, 715)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2714774038",0.60314,0.049134140400000005,True,7.0
26,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2745877799,5306,4607,4607,"(6924, 7124)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2745877799",0.5962466666666667,0.047284801377777776,True,8.0
27,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,537541033,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,537541033",0.6014666666666666,0.04908673777777778,False,9.0
28,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3198283764,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3198283764",0.5993866666666667,0.04878295715555556,False,10.0
29,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1853854773,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1853854773",0.6018433333333334,0.04997115767777779,False,11.0
30,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,643027223,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,643027223",0.6012033333333333,0.04871777421111112,False,12.0
31,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3727513560,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3727513560",0.60226,0.04828622573333335,False,13.0
32,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2409133393,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2409133393",0.6064533333333334,0.04806013226666667,False,14.0
33,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1096008437,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1096008437",0.5934533333333333,0.04859825226666667,False,15.0
34,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3914754929,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3914754929",0.5987133333333333,0.04935034448888889,False,0.1
35,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3524155222,7733,7733,7733,"(3156, 3356)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3524155222",0.59667,0.04850746665555556,True,0.5
36,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1600356689,3271,3271,3271,"(1, 197)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1600356689",0.5994799999999999,0.04867661848888889,True,1.0
37,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2077754011,5703,5703,5703,"(1, 117)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2077754011",0.5958433333333334,0.04827083323333334,True,2.0
38,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,4144441652,5217,5217,6919,"(1, 133)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4144441652",0.6029433333333334,0.04864411456666668,True,3.0
39,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2808814832,906,6207,5903,"(1, 119)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2808814832",0.5996133333333333,0.049482072711111116,True,4.0
40,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,4148663866,7708,4614,5809,"(1, 124)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4148663866",0.59913,0.04868113198888889,True,5.0
41,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,632387657,4103,5705,8104,"(1, 115)",1.0,"100,100,10000,0.25,25,Normal Modes,10,632387657",0.5975,0.047530416666666665,True,6.0
42,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,937062359,4003,4003,1223,"(1, 116)",1.0,"100,100,10000,0.25,25,Normal Modes,10,937062359",0.6001666666666666,0.049447972222222226,True,7.0
43,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3747068478,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3747068478",0.6016199999999999,0.04961448671111112,False,8.0
44,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1605030900,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1605030900",0.6043866666666667,0.04821253493333333,False,9.0
45,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1092698775,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1092698775",0.6003900000000001,0.04943529234444446,False,10.0
46,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,4288364980,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,4288364980",0.59783,0.04935895776666667,False,11.0
47,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2277685380,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2277685380",0.6025066666666666,0.04742949440000001,False,12.0
48,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1595471471,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1595471471",0.6012233333333333,0.0479879479,False,13.0
49,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3111757156,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3111757156",0.6012166666666666,0.048664853055555554,False,14.0
50,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3599806520,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3599806520",0.6010766666666666,0.04804161856666668,False,15.0
51,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3718050920,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3718050920",0.6028000000000001,0.04879193777777779,False,0.1
52,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3369542371,6753,6753,6753,"(1, 173)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3369542371",0.6038100000000001,0.047650928344444454,True,0.5
53,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3904845070,3494,3097,3097,"(223, 423)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3904845070",0.5978333333333333,0.04813819444444445,True,1.0
54,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1070716187,6639,6438,6837,"(1, 158)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1070716187",0.59841,0.04769624967777778,True,2.0
55,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2891484671,5517,6319,7027,"(1, 134)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2891484671",0.5969,0.049368612222222226,True,3.0
56,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2883491568,8005,8611,8005,"(1, 117)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2883491568",0.60287,0.048535651988888893,True,4.0
57,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,28256920,4803,4803,4803,"(1, 116)",1.0,"100,100,10000,0.25,25,Normal Modes,10,28256920",0.5991600000000001,0.049112405511111124,True,5.0
58,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2431592142,4206,8711,410,"(1, 120)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2431592142",0.5998433333333333,0.04888764212222223,True,6.0
59,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,538303106,5202,4608,7004,"(1, 118)",1.0,"100,100,10000,0.25,25,Normal Modes,10,538303106",0.6028333333333333,0.04719352777777778,True,7.0
60,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2035735342,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2035735342",0.5940733333333333,0.04774976351111112,False,8.0
61,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2136284262,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2136284262",0.60437,0.04871101421111111,False,9.0
62,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2320975415,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2320975415",0.5986366666666667,0.048014696877777784,False,10.0
63,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2025514475,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2025514475",0.595,0.04913144444444444,False,11.0
64,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2910734306,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2910734306",0.5995833333333334,0.04891438194444445,False,12.0
65,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1049059263,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1049059263",0.5977133333333333,0.048656326711111135,False,13.0
66,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,948095317,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,948095317",0.60688,0.048129998933333334,False,14.0
67,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2823276776,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2823276776",0.6020366666666667,0.04885440754444445,False,15.0
68,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,442120978,2455,2455,2455,"(1774, 1974)",1.0,"100,100,10000,0.25,25,Normal Modes,10,442120978",0.6033,0.048356443333333346,True,0.1
69,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1291392398,7075,7075,7075,"(1405, 1605)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1291392398",0.60101,0.048911535455555565,True,0.5
70,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,639435140,1195,1195,1195,"(22, 222)",1.0,"100,100,10000,0.25,25,Normal Modes,10,639435140",0.60325,0.04814488194444446,True,1.0
71,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3453621677,2217,2217,2217,"(1, 131)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3453621677",0.60434,0.04709783106666668,True,2.0
72,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1851192419,7310,7608,7610,"(1, 125)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1851192419",0.6008666666666667,0.04910302666666668,True,3.0
73,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2732525812,5807,5606,5807,"(1, 120)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2732525812",0.6011033333333333,0.050104004877777775,True,4.0
74,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2222634950,7807,7801,7806,"(1, 120)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2222634950",0.6011633333333333,0.04783653554444445,True,5.0
75,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1475283813,4107,6612,6612,"(1, 120)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1475283813",0.5975699999999999,0.04968465065555556,True,6.0
76,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3810355034,6808,8612,9309,"(123, 323)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3810355034",0.60039,0.04865662567777778,True,7.0
77,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2381076864,7702,9708,9708,"(5515, 5715)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2381076864",0.6016633333333333,0.04819645554444445,True,8.0
78,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3108318642,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3108318642",0.5989,0.04797479,False,9.0
79,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3826380765,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3826380765",0.5976066666666667,0.04932204973333334,False,10.0
80,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3921376062,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3921376062",0.6031233333333333,0.04881768923333334,False,11.0
81,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2648454851,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2648454851",0.6057333333333332,0.04815401777777778,False,12.0
82,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,24105650,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,24105650",0.5964533333333334,0.04919519893333334,False,13.0
83,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3501909683,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3501909683",0.5955766666666668,0.048438545233333324,False,14.0
84,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2316172456,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2316172456",0.6014,0.04860515111111111,False,15.0
85,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,271375220,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,271375220",0.6008233333333334,0.04755987767777778,False,0.1
86,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,921555821,3413,3315,3315,"(330, 530)",1.0,"100,100,10000,0.25,25,Normal Modes,10,921555821",0.59744,0.0495963352888889,True,0.5
87,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2473710897,1837,1837,5740,"(1, 160)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2473710897",0.5974900000000001,0.0489826999,True,1.0
88,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,458471586,5238,5135,5135,"(1, 160)",1.0,"100,100,10000,0.25,25,Normal Modes,10,458471586",0.6011833333333334,0.049055821944444446,True,2.0
89,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,4092201987,5403,5603,5903,"(1, 115)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4092201987",0.5984833333333333,0.047742255277777784,True,3.0
90,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2036194955,1608,1608,912,"(1, 127)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2036194955",0.6027133333333333,0.04808663782222223,True,4.0
91,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3189599524,9003,9003,9108,"(1, 115)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3189599524",0.60105,0.048976119722222225,True,5.0
92,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3579382912,4801,4518,4518,"(1, 113)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3579382912",0.5963533333333333,0.04807892404444446,True,6.0
93,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1544970259,2604,4803,6306,"(1316, 1516)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1544970259",0.6031566666666667,0.049357702122222236,True,7.0
94,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,2816224344,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2816224344",0.6003533333333333,0.047882986266666684,False,8.0
95,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1787548837,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1787548837",0.5988233333333334,0.04895428212222223,False,9.0
96,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3362782755,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3362782755",0.5988866666666667,0.04916764937777778,False,10.0
97,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,4004415139,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,4004415139",0.5990633333333333,0.04902678932222222,False,11.0
98,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3653700257,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3653700257",0.6005966666666667,0.048163532877777776,False,12.0
99,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,3334512816,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3334512816",0.5973800000000001,0.048647802266666665,False,13.0
100,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,165911073,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,165911073",0.5980966666666666,0.047960710655555565,False,14.0
101,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,312742711,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,312742711",0.60025,0.04781115972222222,False,15.0
102,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,1983310666,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1983310666",0.5999233333333334,0.049163438566666676,False,0.1
103,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,813325676,3432,3432,3432,"(150, 350)",1.0,"100,100,10000,0.25,25,Normal Modes,10,813325676",0.5998866666666667,0.049067098266666664,True,0.5
104,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[5, 0.2, 0.6]",False,False,False,461461959,6778,6778,6778,"(203, 403)",1.0,"100,100,10000,0.25,25,Normal Modes,10,461461959",0.5962799999999999,0.04835527271111111,True,1.0
