,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
0,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1208107260,6857,6857,6857,"(7585, 7785)",1.0,"100,100,10000,0.25,25,Normal Modes,10,1208107260",0.5973133333333334,0.04845500404444446,True,0.1
1,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,2843513601,7876,7876,7876,"(209, 409)",1.0,"100,100,10000,0.25,25,Normal Modes,10,2843513601",0.5973633333333334,0.048978270211111126,True,0.5
2,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,3854836786,166,166,166,"(1, 189)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3854836786",0.6011366666666665,0.04887370798888889,True,1.0
3,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,3620159022,5329,5329,5030,"(1, 148)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3620159022",0.6018466666666666,0.04961303426666667,True,2.0
4,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,357220937,6904,8208,6529,"(1, 117)",1.0,"100,100,10000,0.25,25,Normal Modes,10,357220937",0.5983266666666667,0.04958742217777778,True,3.0
5,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,3285014098,8701,6209,6209,"(1, 113)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3285014098",0.5992533333333334,0.048622109155555565,True,4.0
6,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,3660782591,8005,8106,7911,"(1, 118)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3660782591",0.5978933333333333,0.048833784177777784,True,5.0
7,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,3055243229,602,4906,5416,"(1, 114)",1.0,"100,100,10000,0.25,25,Normal Modes,10,3055243229",0.5989866666666667,0.04815919537777778,True,6.0
8,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,4059354751,7406,3715,6610,"(1, 125)",1.0,"100,100,10000,0.25,25,Normal Modes,10,4059354751",0.6023066666666667,0.04835823484444446,True,7.0
9,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,4251182789,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,4251182789",0.6013566666666667,0.04828271501111112,False,8.0
10,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.2, 0.6]",False,False,False,1376685398,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1376685398",0.6069533333333333,0.04886298448888889,False,9.0
