,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,in AF?,%time in AF
43,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,9814654,True,0.1828
44,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,4986827,True,0.49
45,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,789625,True,0.8334
46,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3947566,True,0.888
47,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,4505065,True,0.737
48,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,1824111,True,0.9162
49,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,9574218,True,0.94
50,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,2053069,True,0.6174
51,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,1823477,True,0.7198
52,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,5258924,True,0.7052
53,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3514704,True,0.5116
54,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,3842426,True,0.2062
55,50,50,5000,0.25,25,0.55,10,0,False,False,0.7,0.3,True,"[0.25, 1, 0, 0.6]",False,False,False,9239164,True,0.8854
