,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
0,100,100,1000,0.25,25,0.55,10,0,"[5, 0.0, 0.35]",True,False,False,2112708994,9632,9632,9632,"(1, 195)",0.0,"100,100,1000,0.25,25,Normal Modes,10,2112708994",0.35029,0.0382839159,True,1
1,100,100,1000,0.25,25,0.55,10,0,"[5, 0.0, 0.35]",True,False,False,2409529388,3246,2540,2540,"(206, 406)",0.0,"100,100,1000,0.25,25,Normal Modes,10,2409529388",0.34845000000000004,0.03819693083333333,True,1
2,100,100,1000,0.25,25,0.55,10,0,"[5, 0.0, 0.35]",True,False,False,3924407069,False,False,False,False,0.0,"100,100,1000,0.25,25,Normal Modes,10,3924407069",0.3515933333333333,0.03827790573333333,False,1
3,100,100,1000,0.25,25,0.55,10,0,"[5, 0.0, 0.35]",True,False,False,3871810398,7809,9712,9712,"(1, 152)",0.0,"100,100,1000,0.25,25,Normal Modes,10,3871810398",0.34334000000000003,0.03763719995555556,True,1
4,100,100,1000,0.25,25,0.55,10,0,"[5, 0.0, 0.35]",True,False,False,4018476728,5110,5110,5110,"(146, 346)",0.0,"100,100,1000,0.25,25,Normal Modes,10,4018476728",0.3467033333333333,0.03863602087777778,True,1
5,100,100,1000,0.25,25,0.55,10,0,"[5, 0.0, 0.35]",True,False,False,38756455,6947,6947,6947,"(12, 212)",0.0,"100,100,1000,0.25,25,Normal Modes,10,38756455",0.35006333333333334,0.038300662655555553,True,1
6,100,100,1000,0.25,25,0.55,10,0,"[5, 0.05, 0.35]",True,False,False,869862889,9406,9406,9406,"(1, 121)",0.0,"100,100,1000,0.25,25,Normal Modes,10,869862889",0.3507133333333333,0.03945126893333334,True,1
7,100,100,1000,0.25,25,0.55,10,0,"[5, 0.05, 0.35]",True,False,False,2575994098,9824,9824,9824,"(42, 242)",0.0,"100,100,1000,0.25,25,Normal Modes,10,2575994098",0.34778000000000003,0.039191293822222216,True,1
8,100,100,1000,0.25,25,0.55,10,0,"[5, 0.05, 0.35]",True,False,False,1706315412,9108,9106,9106,"(1, 126)",0.0,"100,100,1000,0.25,25,Normal Modes,10,1706315412",0.34912,0.03945411448888889,True,1
9,100,100,1000,0.25,25,0.55,10,0,"[5, 0.05, 0.35]",True,False,False,2303499715,4336,4336,2748,"(1, 185)",0.0,"100,100,1000,0.25,25,Normal Modes,10,2303499715",0.35131666666666667,0.03922515527777778,True,1
10,100,100,1000,0.25,25,0.55,10,0,"[5, 0.05, 0.35]",True,False,False,610356529,6804,6803,6606,"(1, 117)",0.0,"100,100,1000,0.25,25,Normal Modes,10,610356529",0.34895,0.03914445305555555,True,1
11,100,100,1000,0.25,25,0.55,10,0,"[5, 0.05, 0.35]",True,False,False,1045594169,False,False,False,False,0.0,"100,100,1000,0.25,25,Normal Modes,10,1045594169",0.3504,0.037718506666666665,False,1
12,100,100,1000,0.25,25,0.55,10,0,"[5, 0.1, 0.35]",True,False,False,3333678744,4222,4222,4222,"(1, 161)",0.0,"100,100,1000,0.25,25,Normal Modes,10,3333678744",0.34658666666666665,0.03971523804444444,True,1
13,100,100,1000,0.25,25,0.55,10,0,"[5, 0.1, 0.35]",True,False,False,983154788,False,False,False,False,0.0,"100,100,1000,0.25,25,Normal Modes,10,983154788",0.35004,0.040182665066666665,False,1
14,100,100,1000,0.25,25,0.55,10,0,"[5, 0.1, 0.35]",True,False,False,3237577343,2104,2104,2104,"(1, 120)",0.0,"100,100,1000,0.25,25,Normal Modes,10,3237577343",0.3539366666666667,0.04124561376666667,True,1
15,100,100,1000,0.25,25,0.55,10,0,"[5, 0.1, 0.35]",True,False,False,4035360101,904,904,904,"(1, 121)",0.0,"100,100,1000,0.25,25,Normal Modes,10,4035360101",0.3486033333333333,0.039828049322222225,True,1
16,100,100,1000,0.25,25,0.55,10,0,"[5, 0.1, 0.35]",True,False,False,751814122,9049,9049,9049,"(1, 190)",0.0,"100,100,1000,0.25,25,Normal Modes,10,751814122",0.3477733333333334,0.039830819733333335,True,1
17,100,100,1000,0.25,25,0.55,10,0,"[5, 0.1, 0.35]",True,False,False,89627342,607,8208,8208,"(122, 322)",0.0,"100,100,1000,0.25,25,Normal Modes,10,89627342",0.3549433333333333,0.03997734123333333,True,1
18,100,100,1000,0.25,25,0.55,10,0,"[5, 0.15000000000000002, 0.35]",True,False,False,240271664,6439,6111,6111,"(1, 181)",0.0,"100,100,1000,0.25,25,Normal Modes,10,240271664",0.35374666666666665,0.04304818471111111,True,1
19,100,100,1000,0.25,25,0.55,10,0,"[5, 0.15000000000000002, 0.35]",True,False,False,1301249018,5727,5727,5727,"(164, 364)",0.0,"100,100,1000,0.25,25,Normal Modes,10,1301249018",0.3517366666666667,0.042451872877777776,True,1
20,100,100,1000,0.25,25,0.55,10,0,"[5, 0.15000000000000002, 0.35]",True,False,False,2714027059,4804,4804,4804,"(1, 117)",0.0,"100,100,1000,0.25,25,Normal Modes,10,2714027059",0.3522833333333333,0.04259634194444444,True,1
21,100,100,1000,0.25,25,0.55,10,0,"[5, 0.15000000000000002, 0.35]",True,False,False,3465422496,6303,6303,6303,"(1, 115)",0.0,"100,100,1000,0.25,25,Normal Modes,10,3465422496",0.3464433333333333,0.04234623901111113,True,1
22,100,100,1000,0.25,25,0.55,10,0,"[5, 0.15000000000000002, 0.35]",True,False,False,3898719088,1921,4211,1001,"(151, 351)",0.0,"100,100,1000,0.25,25,Normal Modes,10,3898719088",0.35147333333333336,0.04365071817777778,True,1
23,100,100,1000,0.25,25,0.55,10,0,"[5, 0.15000000000000002, 0.35]",True,False,False,1634505898,7523,1825,1825,"(1, 157)",0.0,"100,100,1000,0.25,25,Normal Modes,10,1634505898",0.34811000000000003,0.04172331678888889,True,1
24,100,100,1000,0.25,25,0.55,10,0,"[5, 0.2, 0.35]",True,False,False,631211291,702,8918,8351,"(1, 117)",0.0,"100,100,1000,0.25,25,Normal Modes,10,631211291",0.35286999999999996,0.04642220754444445,True,1
25,100,100,1000,0.25,25,0.55,10,0,"[5, 0.2, 0.35]",True,False,False,1977298055,5201,6142,6142,"(1, 119)",0.0,"100,100,1000,0.25,25,Normal Modes,10,1977298055",0.35172666666666663,0.04769057417777777,True,1
26,100,100,1000,0.25,25,0.55,10,0,"[5, 0.2, 0.35]",True,False,False,881007205,2117,2117,2117,"(1, 139)",0.0,"100,100,1000,0.25,25,Normal Modes,10,881007205",0.3497133333333333,0.047068806711111105,True,1
27,100,100,1000,0.25,25,0.55,10,0,"[5, 0.2, 0.35]",True,False,False,1406928937,1943,1943,1943,"(4, 204)",0.0,"100,100,1000,0.25,25,Normal Modes,10,1406928937",0.3509133333333333,0.04622827693333333,True,1
28,100,100,1000,0.25,25,0.55,10,0,"[5, 0.2, 0.35]",True,False,False,3789026564,5002,2518,2518,"(1, 119)",0.0,"100,100,1000,0.25,25,Normal Modes,10,3789026564",0.34852333333333335,0.046526041677777775,True,1
29,100,100,1000,0.25,25,0.55,10,0,"[5, 0.2, 0.35]",True,False,False,2060909784,False,False,False,False,0.0,"100,100,1000,0.25,25,Normal Modes,10,2060909784",0.3507366666666667,0.04670856843333333,False,1
30,100,100,1000,0.25,25,0.55,10,0,"[5, 0.25, 0.35]",True,False,False,2678393266,9901,2815,2815,"(1, 113)",0.0,"100,100,1000,0.25,25,Normal Modes,10,2678393266",0.3513366666666667,0.05042954665555557,True,1
31,100,100,1000,0.25,25,0.55,10,0,"[5, 0.25, 0.35]",True,False,False,3900085400,7504,308,6020,"(1, 120)",0.0,"100,100,1000,0.25,25,Normal Modes,10,3900085400",0.3490033333333334,0.05113256221111111,True,1
32,100,100,1000,0.25,25,0.55,10,0,"[5, 0.25, 0.35]",True,False,False,52492460,6214,6214,6214,"(1, 130)",0.0,"100,100,1000,0.25,25,Normal Modes,10,52492460",0.34941666666666665,0.05118899305555555,True,1
33,100,100,1000,0.25,25,0.55,10,0,"[5, 0.25, 0.35]",True,False,False,364202157,6130,6431,6431,"(1, 159)",0.0,"100,100,1000,0.25,25,Normal Modes,10,364202157",0.34723333333333334,0.05189345666666667,True,1
34,100,100,1000,0.25,25,0.55,10,0,"[5, 0.25, 0.35]",True,False,False,1650714249,4940,4940,4940,"(26, 226)",0.0,"100,100,1000,0.25,25,Normal Modes,10,1650714249",0.35392333333333337,0.0507999407888889,True,1
35,100,100,1000,0.25,25,0.55,10,0,"[5, 0.25, 0.35]",True,False,False,1728626790,713,713,713,"(1, 137)",0.0,"100,100,1000,0.25,25,Normal Modes,10,1728626790",0.3493733333333333,0.05111360728888889,True,1
36,100,100,1000,0.25,25,0.55,10,0,"[5, 0.30000000000000004, 0.35]",True,False,False,3998625540,False,False,False,False,0.0,"100,100,1000,0.25,25,Normal Modes,10,3998625540",0.34843,0.05681820176666667,False,1
37,100,100,1000,0.25,25,0.55,10,0,"[5, 0.30000000000000004, 0.35]",True,False,False,3338303360,1225,1225,4219,"(155, 355)",0.0,"100,100,1000,0.25,25,Normal Modes,10,3338303360",0.3525933333333333,0.0568490524,True,1
38,100,100,1000,0.25,25,0.55,10,0,"[5, 0.30000000000000004, 0.35]",True,False,False,2846552280,1726,1726,1726,"(1, 185)",0.0,"100,100,1000,0.25,25,Normal Modes,10,2846552280",0.34251333333333334,0.056718616488888894,True,1
39,100,100,1000,0.25,25,0.55,10,0,"[5, 0.30000000000000004, 0.35]",True,False,False,783976404,False,False,False,False,0.0,"100,100,1000,0.25,25,Normal Modes,10,783976404",0.3451833333333333,0.05533168861111111,False,1
40,100,100,1000,0.25,25,0.55,10,0,"[5, 0.30000000000000004, 0.35]",True,False,False,1681861789,3148,3148,3148,"(1, 184)",0.0,"100,100,1000,0.25,25,Normal Modes,10,1681861789",0.3529333333333333,0.057217173333333336,True,1
41,100,100,1000,0.25,25,0.55,10,0,"[5, 0.30000000000000004, 0.35]",True,False,False,1250723802,False,False,False,False,0.0,"100,100,1000,0.25,25,Normal Modes,10,1250723802",0.35075,0.05610965972222222,False,1
42,100,100,1000,0.25,25,0.55,10,0,"[5, 0.35000000000000003, 0.35]",True,False,False,2250790958,1723,1723,1723,"(147, 347)",0.0,"100,100,1000,0.25,25,Normal Modes,10,2250790958",0.35357666666666665,0.06495342967777777,True,1
43,100,100,1000,0.25,25,0.55,10,0,"[5, 0.35000000000000003, 0.35]",True,False,False,3542160558,4167,1703,1703,"(97, 297)",0.0,"100,100,1000,0.25,25,Normal Modes,10,3542160558",0.35126,0.06304596795555556,True,1
