,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?,multiplier
0,100,100,1000,0.25,25,0.55,10,0,"[20, 0.0, 0.35]",True,False,False,1697779179,6331,6220,6220,"(4, 204)",0.0,"100,100,1000,0.25,25,Normal Modes,10,1697779179",0.3494966666666667,0.038395746655555556,True,1
1,100,100,1000,0.25,25,0.55,10,0,"[20, 0.0, 0.35]",True,False,False,947662576,5807,8622,1232,"(1, 125)",0.0,"100,100,1000,0.25,25,Normal Modes,10,947662576",0.3494033333333333,0.03806031065555556,True,1
2,100,100,1000,0.25,25,0.55,10,0,"[20, 0.0, 0.35]",True,False,False,1654905380,False,False,False,False,0.0,"100,100,1000,0.25,25,Normal Modes,10,1654905380",0.34963666666666665,0.03918964576666666,False,1
3,100,100,1000,0.25,25,0.55,10,0,"[20, 0.0, 0.35]",True,False,False,3416233752,4701,4701,4701,"(1, 114)",0.0,"100,100,1000,0.25,25,Normal Modes,10,3416233752",0.35063666666666665,0.0384820391,True,1
4,100,100,1000,0.25,25,0.55,10,0,"[20, 0.0, 0.35]",True,False,False,1062471606,3910,3910,3910,"(1, 131)",0.0,"100,100,1000,0.25,25,Normal Modes,10,1062471606",0.3492633333333333,0.037974123988888886,True,1
5,100,100,1000,0.25,25,0.55,10,0,"[20, 0.0, 0.35]",True,False,False,831444286,5213,5213,8421,"(1, 138)",0.0,"100,100,1000,0.25,25,Normal Modes,10,831444286",0.34963999999999995,0.038322981511111104,True,1
6,100,100,1000,0.25,25,0.55,10,0,"[20, 0.05, 0.35]",True,False,False,2741684307,4408,4408,4408,"(1, 124)",0.0,"100,100,1000,0.25,25,Normal Modes,10,2741684307",0.3507633333333333,0.03888430621111111,True,1
7,100,100,1000,0.25,25,0.55,10,0,"[20, 0.05, 0.35]",True,False,False,211864155,8606,8606,7625,"(1, 123)",0.0,"100,100,1000,0.25,25,Normal Modes,10,211864155",0.34587666666666667,0.03808099812222222,True,1
8,100,100,1000,0.25,25,0.55,10,0,"[20, 0.05, 0.35]",True,False,False,3759839970,8109,2519,5145,"(1, 132)",0.0,"100,100,1000,0.25,25,Normal Modes,10,3759839970",0.3535466666666667,0.039167865600000004,True,1
9,100,100,1000,0.25,25,0.55,10,0,"[20, 0.05, 0.35]",True,False,False,1341890889,6505,1405,1405,"(1, 126)",0.0,"100,100,1000,0.25,25,Normal Modes,10,1341890889",0.3544066666666666,0.03938613684444445,True,1
10,100,100,1000,0.25,25,0.55,10,0,"[20, 0.05, 0.35]",True,False,False,1008458772,2913,429,429,"(1, 137)",0.0,"100,100,1000,0.25,25,Normal Modes,10,1008458772",0.3499466666666667,0.03884999715555555,True,1
11,100,100,1000,0.25,25,0.55,10,0,"[20, 0.05, 0.35]",True,False,False,822032655,203,203,203,"(1, 119)",0.0,"100,100,1000,0.25,25,Normal Modes,10,822032655",0.3520433333333333,0.038803602566666665,True,1
12,100,100,1000,0.25,25,0.55,10,0,"[20, 0.1, 0.35]",True,False,False,1368218166,4605,4625,4625,"(117, 317)",0.0,"100,100,1000,0.25,25,Normal Modes,10,1368218166",0.35112666666666664,0.04069761951111111,True,1
13,100,100,1000,0.25,25,0.55,10,0,"[20, 0.1, 0.35]",True,False,False,2771007600,442,442,442,"(1, 191)",0.0,"100,100,1000,0.25,25,Normal Modes,10,2771007600",0.3529733333333333,0.03998560373333334,True,1
14,100,100,1000,0.25,25,0.55,10,0,"[20, 0.1, 0.35]",True,False,False,4197428434,710,710,710,"(1, 141)",0.0,"100,100,1000,0.25,25,Normal Modes,10,4197428434",0.35452,0.04018312515555556,True,1
15,100,100,1000,0.25,25,0.55,10,0,"[20, 0.1, 0.35]",True,False,False,909656461,5733,5733,5733,"(1, 161)",0.0,"100,100,1000,0.25,25,Normal Modes,10,909656461",0.3485833333333333,0.04015665972222222,True,1
16,100,100,1000,0.25,25,0.55,10,0,"[20, 0.1, 0.35]",True,False,False,3631189326,231,231,231,"(1, 182)",0.0,"100,100,1000,0.25,25,Normal Modes,10,3631189326",0.35397,0.04034090576666667,True,1
