,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?
0,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,2116267808,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2116267808",0.0,0.0,False
1,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,2811512493,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2811512493",0.0,0.0,False
2,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,3792713225,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3792713225",0.0,0.0,False
3,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,2331604036,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2331604036",0.0,0.0,False
4,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,1075134417,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1075134417",0.0,0.0,False
5,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,611650463,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,611650463",0.0,0.0,False
6,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,3884246178,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3884246178",0.0,0.0,False
7,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,1296626446,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1296626446",0.0,0.0,False
8,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,3833841297,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3833841297",0.0,0.0,False
9,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,1760244243,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1760244243",0.0,0.0,False
10,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,1045329062,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1045329062",0.0,0.0,False
11,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,756765010,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,756765010",0.0,0.0,False
12,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,800905622,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,800905622",0.0,0.0,False
13,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,1897917968,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1897917968",0.0,0.0,False
14,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,1349735044,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1349735044",0.0,0.0,False
15,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,185237986,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,185237986",0.0,0.0,False
16,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,3256644687,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3256644687",0.0,0.0,False
17,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,2110161736,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2110161736",0.0,0.0,False
18,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,776513519,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,776513519",0.0,0.0,False
19,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,952432154,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,952432154",0.0,0.0,False
20,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,54499656,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,54499656",0.0,0.0,False
21,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,1192813350,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1192813350",0.0,0.0,False
22,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,1796060655,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1796060655",0.0,0.0,False
23,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,2301644513,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2301644513",0.0,0.0,False
24,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.0, 0.0]",False,False,False,74740224,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,74740224",0.0,0.0,False
25,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.05, 0.0]",False,False,False,3574281545,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3574281545",0.009873333333333333,0.0018749617333333325,False
26,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.05, 0.0]",False,False,False,1177705461,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1177705461",0.010156666666666668,0.0017631754555555556,False
27,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.05, 0.0]",False,False,False,252459073,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,252459073",0.010476666666666665,0.001860572788888889,False
28,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.05, 0.0]",False,False,False,3505140308,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3505140308",0.009340000000000001,0.0016763199555555556,False
29,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[1, 0.05, 0.0]",False,False,False,1005600483,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1005600483",0.01074,0.0019759857333333333,False
