,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?
0,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,1940678590,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1940678590",0.0,0.0,False
1,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,1772285564,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1772285564",0.0,0.0,False
2,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,460711156,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,460711156",0.0,0.0,False
3,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,3889945450,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3889945450",0.0,0.0,False
4,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,507769150,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,507769150",0.0,0.0,False
5,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,2302032865,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2302032865",0.0,0.0,False
6,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,2099280875,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2099280875",0.0,0.0,False
7,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,3027208194,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3027208194",0.0,0.0,False
8,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,1838802202,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1838802202",0.0,0.0,False
9,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,46040515,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,46040515",0.0,0.0,False
10,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,928807305,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,928807305",0.0,0.0,False
11,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,1445502260,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1445502260",0.0,0.0,False
12,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,833587847,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,833587847",0.0,0.0,False
13,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,2439650538,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2439650538",0.0,0.0,False
14,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,3160002189,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3160002189",0.0,0.0,False
15,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[3, 0.0, 0.0]",False,False,False,1798070716,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,1798070716",0.0,0.0,False
