,width,height,runtime,threshold,sigmoid_strength,coupling,refractory_period,set_seed,constant,gradient,grad_start,grad_end,normal_modes,normal_modes_config,graph,FullStateSave,stats,seed,location_2,location_3,location_4,AF_time,per_%,title,mean,variance,in AF?
0,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,2330699557,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2330699557",0.0,0.0,False
1,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,3614556174,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3614556174",0.0,0.0,False
2,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,732171145,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,732171145",0.0,0.0,False
3,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,2103403768,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2103403768",0.0,0.0,False
4,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,3316806310,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3316806310",0.0,0.0,False
5,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,960543587,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,960543587",0.0,0.0,False
6,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,906325280,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,906325280",0.0,0.0,False
7,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,2457453300,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2457453300",0.0,0.0,False
8,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,604174930,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,604174930",0.0,0.0,False
9,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,531668630,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,531668630",0.0,0.0,False
10,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,3273819274,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,3273819274",0.0,0.0,False
11,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,2079095136,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,2079095136",0.0,0.0,False
12,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,397989443,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,397989443",0.0,0.0,False
13,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,537157601,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,537157601",0.0,0.0,False
14,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,4239060650,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,4239060650",0.0,0.0,False
15,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,4244783498,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,4244783498",0.0,0.0,False
16,100,100,10000,0.25,25,0.55,10,0,False,False,0.3,0.4,True,"[10, 0.0, 0.0]",False,False,False,719506800,False,False,False,False,1.0,"100,100,10000,0.25,25,Normal Modes,10,719506800",0.0,0.0,False
